user_id,birthyear,sex
14024,1980,NA
14025,1979,NA
14026,1983,female
14027,1983,female
14028,1986,female
14029,1980,female
14030,1987,female
14031,1982,male
14032,1962,male
14033,1980,female
14034,1983,male
14035,1977,male
14036,NA,NA
14037,1968,male
14038,1986,male
14039,1983,female
14040,1962,female
14041,1987,female
14042,1991,male
14043,1991,male
14044,1977,male
14045,1990,female
14046,1987,female
14047,1974,female
14048,1981,male
14049,1981,NA
14050,1978,male
14051,1986,female
14052,1958,male
14053,1985,female
14054,1987,male
14055,1973,female
14056,1985,male
14057,1979,male
14058,1982,female
14059,1982,female
14060,NA,male
14061,1980,male
14062,1990,female
14063,NA,female
14064,1982,female
14065,1987,female
14066,1986,female
14067,1991,female
14068,1979,female
14069,1977,female
14070,1990,male
14071,1975,female
14072,1989,female
14073,1984,female
14074,1990,female
14075,1984,female
14076,1988,female
14077,1992,female
14078,1984,female
14079,1989,female
14080,1979,male
14081,1979,male
14082,NA,NA
14083,NA,male
14084,1975,female
14085,1990,female
14086,1977,male
14087,1986,male
14088,1961,male
14089,1974,female
14090,1986,male
14091,1982,female
14092,1981,female
14093,1988,female
14094,1965,female
14095,1980,male
14096,1983,female
14097,1987,female
14098,1972,female
14099,1987,female
14100,1947,male
14101,1986,female
14102,1973,male
14103,1989,female
14104,1952,female
14105,1985,female
14106,1985,female
14107,1984,female
14108,NA,female
14109,1986,female
14110,1989,male
14111,1984,male
14112,1987,male
14113,1977,male
14114,1986,female
14115,1988,male
14116,1977,female
14117,1964,male
14118,1982,female
14119,NA,male
14120,1990,female
14121,1985,female
14122,NA,female
14123,1983,female
14124,1972,male
14125,1983,male
14126,1985,NA
14127,1982,female
14128,1988,male
14129,1986,male
14130,1983,female
14131,1958,male
14132,1985,female
14133,1977,female
14134,1988,female
14135,1972,male
14136,1987,female
14137,1989,male
14138,NA,female
14139,1986,male
14140,1983,male
14141,1982,male
14142,1987,female
14143,1991,female
14144,1991,female
14145,1971,female
14146,1987,female
14147,1977,female
14148,1983,male
14149,1982,male
14150,1971,male
14151,1998,female
14152,1985,male
14153,1980,male
14154,1986,female
14155,1986,female
14156,NA,male
14157,1991,female
14158,1989,male
14159,NA,male
14160,1982,female
14161,1981,female
14162,1974,male
14163,1976,male
14164,NA,male
14165,NA,NA
14166,1981,male
14167,1987,male
14168,1970,female
14169,1970,male
14170,1972,male
14171,1971,male
14172,NA,male
14173,1978,male
14174,1988,male
14175,NA,male
14176,1986,female
14177,1991,female
14178,1987,female
14179,1951,female
14180,1964,NA
14181,1990,female
14182,1992,female
14183,1983,female
14184,1988,male
14185,1989,female
14186,1974,male
14187,1980,female
14188,1985,female
14189,1978,male
14190,1992,male
14191,1981,male
14192,NA,female
14193,1976,female
14194,1974,male
14195,1986,female
14196,1993,female
14197,1990,female
14198,1986,male
14199,1989,female
14200,1984,female
14201,1991,female
14202,1973,male
14203,1975,male
14204,1989,female
14205,1979,male
14206,NA,NA
14207,NA,male
14208,1989,female
14209,1983,male
14210,1988,female
14211,1977,female
14212,1991,female
14213,1974,female
14214,1978,male
14215,NA,male
14216,1977,female
14217,1978,male
14218,1979,female
14219,1982,NA
14220,1984,NA
14221,1980,female
14222,1980,male
14223,1984,male
14224,NA,male
14225,1983,male
14226,NA,female
14227,1982,female
14228,1957,male
14229,1973,male
14230,1985,female
14231,NA,NA
14232,1983,female
14233,1985,female
14234,1986,male
14235,1980,male
14236,1989,male
14237,1953,female
14238,NA,female
14239,1986,female
14240,1990,male
14241,1982,male
14242,1987,female
14243,1986,female
14244,NA,female
14245,NA,female
14246,NA,male
14247,1987,male
14248,NA,male
14249,1986,male
14250,NA,NA
14251,1989,female
14252,1985,female
14253,1992,female
14254,1978,female
14255,1984,female
14256,1989,female
14257,1977,male
14258,1980,female
14259,1991,female
14260,NA,NA
14261,1985,male
14262,NA,female
14263,1983,male
14264,1979,male
14265,1983,female
14266,NA,female
14267,NA,female
14268,1990,female
14269,1977,male
14270,1971,male
14271,1986,male
14272,NA,male
14273,1985,male
14274,1988,male
14275,1976,female
14276,1972,male
14277,1989,female
14278,1982,female
14279,1975,male
14280,1982,male
14281,1983,female
14282,NA,female
14283,1986,male
14284,1984,male
14285,1984,female
14286,NA,female
14287,1984,female
14288,1979,female
14289,1985,male
14290,NA,male
14291,NA,female
14292,1991,female
14293,1974,female
14294,1974,female
14295,NA,NA
14296,1987,female
14297,1983,male
14298,1979,NA
14299,1986,female
14300,1982,male
14301,1980,female
14302,1988,male
14303,1987,male
14304,1985,female
14305,1987,female
14306,1975,male
14307,1978,female
14308,1983,female
14309,1978,female
14310,1986,female
14311,NA,NA
14312,NA,NA
14313,1982,female
14314,1980,male
14315,1959,male
14316,1991,female
14317,1985,female
14318,1982,female
14319,1982,male
14320,1985,female
14321,NA,female
14322,1989,female
14323,1978,male
14324,1989,female
14325,1987,female
14326,1985,male
14327,1986,female
14328,1978,female
14329,1986,female
14330,1971,female
14331,1989,female
14332,1987,male
14333,1963,female
14334,1981,male
14335,1983,female
14336,1987,male
14337,NA,NA
14338,1976,male
14339,1987,female
14340,1978,female
14341,1990,male
14342,1973,male
14343,1982,male
14344,1971,male
14345,1977,male
14346,1976,male
14347,1980,male
14348,1996,male
14349,1985,female
14350,NA,female
14351,1986,male
14352,1984,male
14353,NA,male
14354,1963,female
14355,1985,female
14356,1981,female
14357,1987,male
14358,1987,female
14359,1986,female
14360,1977,female
14361,1986,female
14362,1977,female
14363,1967,female
14364,1985,female
14365,1980,female
14366,1972,male
14367,1981,female
14368,1987,female
14369,1966,female
14370,1980,female
14371,1985,female
14372,1987,female
14373,1974,male
14374,1958,female
14375,1982,male
14376,1966,female
14377,1994,female
14378,1985,female
14379,1984,female
14380,1985,female
14381,1986,female
14382,1982,female
14383,1985,male
14384,NA,male
14385,1982,male
14386,1959,female
14387,1979,female
14388,1989,male
14389,1990,female
14390,1984,female
14391,1976,female
14392,1984,female
14393,1971,male
14394,1990,female
14395,1970,male
14396,1988,female
14397,1986,female
14398,1984,female
14399,1981,female
14400,NA,female
14401,1968,female
14402,1980,male
14403,1981,female
14404,1973,male
14405,1970,male
14406,1987,female
14407,1985,male
14408,1985,male
14409,NA,male
14410,1985,male
14411,1985,male
14412,1984,female
14413,1978,male
14414,1989,male
14415,NA,female
14416,1981,female
14417,1986,female
14418,1981,male
14419,1979,female
14420,1986,male
14421,NA,female
14422,1975,male
14423,1979,female
14424,NA,female
14425,1985,female
14426,1988,female
14427,1987,female
14428,1985,female
14429,1968,female
14430,1970,male
14431,1976,female
14432,1986,male
14433,1986,male
14434,1979,male
14435,1984,male
14436,1975,male
14437,1953,male
14438,1985,female
14439,1982,male
14440,1988,female
14441,1963,NA
14442,1983,male
14443,1989,female
14444,1984,male
14445,1987,female
14446,NA,female
14447,NA,female
14448,1974,female
14449,1974,female
14450,NA,female
14451,1987,male
14452,1973,male
14453,1981,female
14454,1970,female
14455,1989,female
14456,1983,female
14457,1986,female
14458,1985,male
14459,1978,female
14460,1967,male
14461,NA,male
14462,1980,male
14463,1980,male
14464,NA,male
14465,1988,female
14466,1978,female
14467,1983,female
14468,1986,female
14469,1958,female
14470,NA,female
14471,1987,male
14472,NA,female
14473,1971,male
14474,1990,male
14475,1961,male
14476,1974,male
14477,1975,male
14478,1977,female
14479,1956,male
14480,1979,male
14481,1978,NA
14482,1986,male
14483,NA,male
14484,1986,female
14485,1988,female
14486,1979,female
14487,1966,NA
14488,1985,female
14489,1989,male
14490,1990,male
14491,1985,female
14492,1986,male
14493,1982,female
14494,1995,female
14495,1972,male
14496,1983,female
14497,1983,female
14498,1982,female
14499,1980,female
14500,1989,male
14501,1977,NA
14502,NA,female
14503,1985,female
14504,1986,male
14505,1987,female
14506,1984,male
14507,1977,female
14508,NA,female
14509,1977,male
14510,1977,female
14511,1987,female
14512,1970,male
14513,1984,male
14514,1980,male
14515,1986,male
14516,1986,male
14517,1987,male
14518,1983,female
14519,1976,female
14520,1981,female
14521,1984,male
14522,1985,female
14523,1977,NA
14524,1966,female
14525,1987,female
14526,1991,male
14527,NA,NA
14528,1984,female
14529,1986,male
14530,1986,male
14531,1986,female
14532,1978,female
14533,1957,male
14534,1980,female
14535,1981,male
14536,1982,male
14537,1995,male
14538,1991,female
14539,1984,male
14540,1991,female
14541,1976,female
14542,1986,female
14543,1981,male
14544,1982,female
14545,1979,female
14546,1987,female
14547,2000,female
14548,1978,female
14549,1982,female
14550,1988,male
14551,1987,female
14552,1986,female
14553,1985,male
14554,1988,female
14555,1972,male
14556,1962,male
14557,NA,female
14558,1990,male
14559,1987,female
14560,1986,male
14561,1980,male
14562,1968,female
14563,1988,female
14564,NA,female
14565,1988,female
14566,1986,male
14567,1984,female
14568,1985,female
14569,1988,female
14570,1987,female
14571,NA,NA
14572,1985,male
14573,1960,male
14574,1992,female
14575,1990,female
14576,1987,male
14577,1986,NA
14578,1981,female
14579,1982,male
14580,1985,male
14581,1969,female
14582,1982,female
14583,1970,male
14584,NA,male
14585,1980,male
14586,1985,male
14587,NA,male
14588,1986,female
14589,1989,male
14590,1980,female
14591,1988,male
14592,1980,male
14593,1987,male
14594,1987,female
14595,1985,male
14596,1992,male
14597,1985,female
14598,1985,male
14599,1981,male
14600,1990,male
14601,1978,female
14602,1981,female
14603,1977,male
14604,1986,female
14605,1988,male
14606,1977,female
14607,1984,female
14608,1988,male
14609,1984,female
14610,1982,male
14611,1989,male
14612,1988,female
14613,1986,female
14614,1991,NA
14615,NA,female
14616,1982,female
14617,1981,male
14618,1983,female
14619,1982,female
14620,1992,male
14621,1988,female
14622,1978,female
14623,1989,female
14624,1990,female
14625,1986,female
14626,1989,male
14627,1986,female
14628,1977,male
14629,1979,male
14630,1985,female
14631,1969,female
14632,1989,male
14633,1985,female
14634,1987,male
14635,1979,NA
14636,1985,male
14637,1954,male
14638,1977,female
14639,1986,male
14640,1985,NA
14641,1988,female
14642,1990,female
14643,1981,female
14644,NA,male
14645,1990,female
14646,1981,female
14647,1987,male
14648,1946,male
14649,1946,female
14650,1983,female
14651,1992,female
14652,1950,male
14653,1987,female
14654,1979,female
14655,1984,female
14656,1986,female
14657,1976,female
14658,1991,female
14659,1986,female
14660,1977,male
14661,NA,male
14662,NA,male
14663,1963,female
14664,1975,male
14665,NA,NA
14666,1983,male
14667,1979,female
14668,1986,male
14669,1974,female
14670,1974,female
14671,1982,male
14672,1989,male
14673,1963,female
14674,1980,female
14675,1964,female
14676,1988,female
14677,1980,female
14678,NA,male
14679,1985,female
14680,1967,female
14681,1988,female
14682,1975,male
14683,1965,female
14684,1984,male
14685,1982,male
14686,1988,female
14687,1977,male
14688,1987,male
14689,1954,male
14690,1988,male
14691,1985,female
14692,1985,male
14693,1984,female
14694,1977,male
14695,1966,male
14696,1988,male
14697,1968,female
14698,1983,male
14699,1963,female
14700,1982,male
14701,1981,male
14702,1959,male
14703,1978,male
14704,1984,female
14705,1978,male
14706,NA,male
14707,1948,NA
14708,1986,male
14709,1964,male
14710,1925,male
14711,1966,female
14712,1978,male
14713,1977,male
14714,1992,female
14715,1985,female
14716,1990,male
14717,1987,female
14718,1980,male
14719,1986,female
14720,1972,female
14721,1986,male
14722,1981,female
14723,1988,male
14724,1971,male
14725,1978,male
14726,1980,female
14727,1971,male
14728,1986,male
14729,1936,male
14730,1977,male
14731,1967,female
14732,1984,female
14733,1984,female
14734,1950,female
14735,1980,male
14736,1955,male
14737,1990,female
14738,1988,male
14739,1955,female
14740,1989,male
14741,1981,female
14742,1990,female
14743,NA,female
14744,NA,female
14745,1982,male
14746,1984,female
14747,NA,male
14748,1987,male
14749,1961,male
14750,1977,female
14751,1985,female
14752,1958,female
14753,NA,female
14754,1971,male
14755,1983,male
14756,NA,female
14757,1987,female
14758,1972,male
14759,1984,male
14760,1975,male
14761,1979,male
14762,1947,female
14763,1990,male
14764,1973,male
14765,1957,female
14766,1988,male
14767,1978,female
14768,1966,female
14769,1985,female
14770,NA,male
14771,1987,male
14772,1984,NA
14773,1984,male
14774,1976,female
14775,1988,female
14776,1972,male
14777,1987,female
14778,NA,male
14779,1986,female
14780,1977,female
14781,1985,male
14782,1983,male
14783,1966,female
14784,1978,male
14785,1958,female
14786,1980,female
14787,1973,female
14788,1960,female
14789,1983,female
14790,1957,male
14791,1981,female
14792,1977,male
14793,NA,male
14794,1988,female
14795,1974,female
14796,1982,male
14797,1983,female
14798,1987,female
14799,1975,male
14800,1985,female
14801,1988,female
14802,1984,male
14803,1987,female
14804,1985,female
14805,1986,female
14806,1983,male
14807,1973,male
14808,1977,female
14809,1984,female
14810,1984,female
14811,NA,NA
14812,NA,male
14813,1975,male
14814,NA,female
14815,1980,male
14816,1972,male
14817,1967,female
14818,1988,female
14819,1981,male
14820,1984,female
14821,1978,female
14822,1972,male
14823,1989,male
14824,1985,male
14825,1984,female
14826,1983,male
14827,1989,male
14828,1986,female
14829,1988,female
14830,1983,female
14831,1983,female
14832,1984,female
14833,1983,male
14834,1985,male
14835,1997,male
14836,1978,male
14837,1976,male
14838,1976,male
14839,1981,female
14840,1976,male
14841,NA,male
14842,1982,female
14843,1982,male
14844,1982,female
14845,NA,NA
14846,NA,NA
14847,1982,male
14848,1988,male
14849,1987,male
14850,1984,female
14851,1985,female
14852,1985,male
14853,1980,male
14854,1975,female
14855,1982,female
14856,NA,NA
14857,1989,female
14858,NA,male
14859,1985,female
14860,1981,female
14861,1984,female
14862,1988,female
14863,1975,male
14864,1985,female
14865,1980,female
14866,1986,male
14867,NA,NA
14868,1986,male
14869,1982,female
14870,NA,female
14871,1976,male
14872,1985,female
14873,NA,NA
14874,NA,NA
14875,1962,female
14876,1984,female
14877,NA,female
14878,1983,NA
14879,1983,female
14880,1979,male
14881,1981,male
14882,1983,female
14883,1951,male
14884,1991,female
14885,1983,NA
14886,1973,female
14887,1989,female
14888,1971,male
14889,1977,male
14890,NA,NA
14891,NA,NA
14892,1983,male
14893,1987,female
14894,NA,NA
14895,NA,NA
14896,1987,male
14897,1952,NA
14898,NA,male
14899,1978,female
14900,1982,NA
14901,1990,female
14902,1975,male
14903,1976,female
14904,1973,male
14905,1985,male
14906,1977,male
14907,1990,female
14908,1978,female
14909,1980,male
14910,1978,female
14911,1976,female
14912,1987,female
14913,1963,female
14914,1975,male
14915,1969,male
14916,1985,male
14917,1960,male
14918,1987,male
14919,NA,male
14920,1983,female
14921,1982,female
14922,1986,male
14923,1972,female
14924,1989,male
14925,NA,female
14926,1984,male
14927,1986,female
14928,1984,female
14929,NA,female
14930,1981,male
14931,1965,female
14932,1983,male
14933,1992,male
14934,NA,female
14935,1966,female
14936,1981,female
14937,1981,female
14938,NA,NA
14939,1982,female
14940,1964,female
14941,1949,female
14942,1988,male
14943,1967,female
14944,1971,male
14945,1979,male
14946,1972,male
14947,1982,female
14948,1987,male
14949,NA,NA
14950,1987,male
14951,1987,male
14952,1990,female
14953,1970,female
14954,1983,female
14955,1990,female
14956,1981,male
14957,1972,female
14958,1990,male
14959,1988,female
14960,1983,male
14961,1977,female
14962,1981,male
14963,NA,male
14964,1976,female
14965,1971,female
14966,1977,female
14967,NA,male
14968,1971,female
14969,1983,male
14970,1973,female
14971,1988,male
14972,1984,female
14973,1982,male
14974,1986,female
14975,1982,female
14976,1978,male
14977,1992,male
14978,1983,female
14979,1987,male
14980,1987,female
14981,1986,female
14982,1982,NA
14983,1985,female
14984,1985,male
14985,1981,male
14986,1988,male
14987,1986,male
14988,NA,female
14989,NA,female
14990,1983,male
14991,1964,male
14992,1985,male
14993,NA,NA
14994,1984,male
14995,NA,NA
14996,1987,female
14997,1983,female
14998,1983,female
14999,1986,female
15000,1968,male
15001,1964,male
15002,1970,male
15003,1984,female
15004,1983,female
15005,1978,female
15006,1986,male
15007,1970,male
15008,NA,NA
15009,1982,female
15010,NA,NA
15011,NA,NA
15012,1980,female
15013,1979,male
15014,NA,NA
15015,NA,NA
15016,NA,NA
15017,NA,NA
15018,NA,NA
15019,NA,NA
15020,1987,female
15021,NA,NA
15022,NA,NA
15023,1981,female
15024,1986,male
15025,NA,NA
15026,1979,female
15027,NA,NA
15028,NA,NA
15029,1978,male
15030,1984,male
15031,1965,female
15032,1985,male
15033,1974,female
15034,1992,male
15035,1980,female
15036,1978,female
15037,1984,female
15038,1962,male
15039,1990,male
15040,NA,female
15041,NA,NA
15042,1989,female
15043,1989,female
15044,1977,female
15045,1989,female
15046,NA,NA
15047,1976,male
15048,1984,female
15049,1985,male
15050,1988,female
15051,1977,male
15052,1981,male
15053,1983,male
15054,1979,female
15055,1982,male
15056,1988,female
15057,1984,female
15058,1987,male
15059,1978,female
15060,1970,male
15061,1987,male
15062,1989,female
15063,1980,female
15064,1978,male
15065,1984,male
15066,1988,female
15067,1955,female
15068,1986,male
15069,1983,male
15070,1983,female
15071,1986,female
15072,1982,male
15073,1979,male
15074,1960,female
15075,1982,female
15076,1969,female
15077,NA,NA
15078,1988,male
15079,NA,NA
15080,1985,female
15081,1983,female
15082,1985,female
15083,1980,male
15084,1981,male
15085,1986,female
15086,1989,female
15087,NA,NA
15088,NA,NA
15089,1989,female
15090,1989,female
15091,NA,NA
15092,1985,female
15093,1985,male
15094,NA,NA
15095,NA,NA
15096,NA,NA
15097,NA,NA
15098,NA,NA
15099,NA,NA
15100,1969,male
15101,1987,female
15102,NA,NA
15103,NA,NA
15104,NA,NA
15105,NA,NA
15106,NA,NA
15107,NA,NA
15108,1982,female
15109,1986,female
15110,1978,female
15111,NA,NA
15112,NA,NA
15113,1984,male
15114,1978,female
15115,1986,male
15116,1990,female
15117,1981,female
15118,1989,male
15119,1973,male
15120,1977,male
15121,1990,female
15122,1976,female
15123,1988,male
15124,1974,female
15125,1972,male
15126,1986,male
15127,1968,female
15128,1984,female
15129,NA,NA
15130,1991,male
15131,1967,female
15132,1985,female
15133,1988,male
15134,1989,female
15135,1974,female
15136,1984,female
15137,1991,female
15138,1989,male
15139,1980,female
15140,1988,female
15141,1974,female
15142,1988,female
15143,1985,male
15144,NA,NA
15145,1987,male
15146,NA,NA
15147,1983,female
15148,1988,male
15149,1985,female
15150,1987,male
15151,1983,male
15152,1978,female
15153,1968,male
15154,1981,male
15155,1989,female
15156,1981,female
15157,1987,female
15158,1957,female
15159,NA,NA
15160,1974,female
15161,1986,female
15162,1969,female
15163,1985,male
15164,1981,male
15165,1980,male
15166,1967,female
15167,1980,male
15168,1967,female
15169,1989,female
15170,1955,male
15171,1976,male
15172,1984,male
15173,1989,female
15174,NA,NA
15175,1990,female
15176,1988,female
15177,1966,female
15178,1985,female
15179,1958,female
15180,1985,female
15181,1987,male
15182,1980,female
15183,NA,NA
15184,1988,female
15185,1990,female
15186,1968,male
15187,1974,female
15188,1989,male
15189,1990,male
15190,1967,female
15191,1963,female
15192,1985,male
15193,1984,male
15194,NA,NA
15195,1970,male
15196,1989,female
15197,1988,female
15198,1988,female
15199,1979,female
15200,1993,female
15201,1983,male
15202,1975,male
15203,1987,male
15204,1990,female
15205,1951,female
15206,1988,female
15207,1989,male
15208,1901,male
15209,1981,female
15210,1985,male
15211,1964,female
15212,1988,female
15213,1983,female
15214,1981,male
15215,1978,male
15216,1982,male
15217,1980,male
15218,1987,female
15219,NA,NA
15220,1987,female
15221,1988,female
15222,1980,male
15223,1978,male
15224,1987,male
15225,1984,male
15226,NA,NA
15227,1989,female
15228,1979,male
15229,NA,NA
15230,1987,female
15231,1984,male
15232,1973,male
15233,1977,male
15234,1991,female
15235,1990,male
15236,1983,female
15237,1982,female
15238,1976,female
15239,1971,male
15240,1988,male
15241,1962,female
15242,1979,male
15243,1981,male
15244,1984,female
15245,1973,female
15246,1992,female
15247,1984,female
15248,1989,female
15249,1976,male
15250,1982,male
15251,1975,female
15252,1980,male
15253,1987,female
15254,1981,female
15255,1991,male
15256,NA,NA
15257,1986,female
15258,1988,female
15259,1987,female
15260,1991,female
15261,NA,NA
15262,1965,male
15263,1900,female
15264,NA,NA
15265,NA,NA
15266,1980,female
15267,1984,female
15268,1989,female
15269,1984,female
15270,NA,NA
15271,1968,male
15272,1979,male
15273,1961,male
15274,1985,male
15275,1989,female
15276,1973,male
15277,1986,male
15278,1982,male
15279,1988,female
15280,NA,NA
15281,1980,male
15282,NA,NA
15283,NA,NA
15284,NA,NA
15285,1983,male
15286,1959,female
15287,1978,male
15288,1959,female
15289,NA,NA
15290,NA,NA
15291,1971,male
15292,NA,NA
15293,1988,female
15294,1977,female
15295,1990,female
15296,1983,female
15297,NA,NA
15298,NA,NA
15299,1971,female
15300,NA,NA
15301,1978,male
15302,1996,male
15303,1984,female
15304,1971,male
15305,NA,NA
15306,NA,NA
15307,1987,male
15308,1984,male
15309,1985,female
15310,1992,female
15311,1977,male
15312,1978,female
15313,1991,female
15314,NA,NA
15315,NA,NA
15316,1973,male
15317,1984,female
15318,1984,male
15319,1980,female
15320,1954,male
15321,NA,NA
15322,1988,male
15323,1983,female
15324,NA,NA
15325,NA,NA
15326,NA,NA
15327,1999,male
15328,1987,female
15329,1980,female
15330,1987,female
15331,1973,female
15332,1985,female
15333,1990,female
15334,1949,female
15335,NA,NA
15336,1974,male
15337,1972,male
15338,1986,female
15339,1980,female
15340,1972,male
15341,1974,male
15342,1988,male
15343,1983,male
15344,1987,female
15345,1961,female
15346,1988,male
15347,1982,male
15348,1987,male
15349,1987,female
15350,1987,female
15351,1975,female
15352,1951,male
15353,1986,male
15354,1947,male
15355,1982,male
15356,1962,male
15357,1967,male
15358,1954,female
15359,1982,female
15360,1958,female
15361,1959,female
15362,1971,female
15363,1982,female
15364,1928,male
15365,1988,female
15366,1953,male
15367,1987,female
15368,1981,female
15369,NA,NA
15370,1960,female
15371,1937,male
15372,1974,male
15373,1971,female
15374,1944,female
15375,1985,female
15376,1963,male
15377,1988,female
15378,1985,male
15379,1967,female
15380,1932,male
15381,1984,male
15382,1939,male
15383,1986,female
15384,1945,female
15385,1977,female
15386,1981,male
15387,1944,male
15388,1948,male
15389,1976,male
15390,1963,male
15391,1979,female
15392,1964,male
15393,1960,male
15394,1954,female
15395,1950,female
15396,1943,male
15397,1950,female
15398,NA,NA
15399,1993,female
15400,NA,NA
15401,1954,male
15402,1954,female
15403,1954,female
15404,1984,male
15405,1973,male
15406,1986,male
15407,1947,male
15408,1979,female
15409,1986,male
15410,NA,NA
15411,1944,female
15412,1991,female
15413,1981,male
15414,1981,female
15415,1971,female
15416,1966,male
15417,1972,female
15418,1987,male
15419,1972,male
15420,1985,male
15421,1964,female
15422,1965,male
15423,1977,female
15424,1961,female
15425,1952,female
15426,1960,female
15427,NA,NA
15428,1981,female
15429,1961,female
15430,1991,female
15431,1979,female
15432,1967,female
15433,1954,female
15434,1981,female
15435,1987,female
15436,1926,male
15437,1988,female
15438,1926,male
15439,1985,female
15440,1964,female
15441,1988,male
15442,1952,male
15443,1949,female
15444,1986,female
15445,1955,female
15446,1939,female
15447,1987,female
15448,1981,male
15449,1954,female
15450,1927,male
15451,1988,female
15452,NA,NA
15453,NA,female
15454,1984,female
15455,1979,female
15456,NA,NA
15457,1942,male
15458,1983,female
15459,1950,female
15460,1968,female
15461,1945,female
15462,1984,male
15463,1981,female
15464,1961,female
15465,NA,male
15466,1953,male
15467,1981,female
15468,1983,female
15469,1949,female
15470,1964,female
15471,1969,male
15472,1945,female
15473,1997,male
15474,1982,male
15475,1944,male
15476,1981,male
15477,1948,male
15478,1963,male
15479,1974,male
15480,1963,female
15481,1944,male
15482,1969,female
15483,1969,female
15484,1955,male
15485,NA,NA
15486,1961,female
15487,1951,female
15488,1962,female
15489,1962,female
15490,1953,female
15491,1986,female
15492,1980,male
15493,1944,male
15494,1964,female
15495,1961,female
15496,1986,male
15497,1972,male
15498,1977,male
15499,1980,female
15500,1989,female
15501,1970,female
15502,1985,female
15503,1974,female
15504,1973,male
15505,1967,female
15506,1984,male
15507,1978,female
15508,1983,female
15509,1948,female
15510,1960,female
15511,1984,female
15512,1985,male
15513,1965,male
15514,1976,female
15515,1964,male
15516,NA,NA
15517,1987,female
15518,1949,male
15519,1987,female
15520,1971,male
15521,1944,male
15522,1960,female
15523,NA,female
15524,1969,female
15525,NA,NA
15526,1983,male
15527,1946,male
15528,1944,male
15529,NA,NA
15530,1944,male
15531,1952,male
15532,1944,male
15533,1978,female
15534,1929,female
15535,1946,female
15536,1985,male
15537,1956,male
15538,1990,female
15539,1986,female
15540,1950,female
15541,NA,NA
15542,NA,NA
15543,NA,NA
15544,NA,NA
15545,1993,female
15546,1990,female
15547,NA,NA
15548,1978,female
15549,1987,female
15550,1986,male
15551,1983,female
15552,1991,male
15553,1987,female
15554,NA,NA
15555,NA,NA
15556,1980,female
15557,1986,female
15558,1957,female
15559,1940,male
15560,1949,male
15561,1962,male
15562,1982,male
15563,1979,female
15564,1970,female
15565,NA,female
15566,1995,male
15567,1980,male
15568,1985,female
15569,1957,female
15570,1980,female
15571,1986,female
15572,1988,female
15573,1982,male
15574,1981,male
15575,1951,female
15576,NA,male
15577,1992,female
15578,1987,male
15579,1939,male
15580,1946,male
15581,1970,female
15582,1958,male
15583,1982,male
15584,1983,female
15585,1954,female
15586,1973,male
15587,1977,female
15588,1986,female
15589,1986,female
15590,1983,male
15591,1950,male
15592,1987,female
15593,1981,female
15594,1968,female
15595,1977,male
15596,NA,NA
15597,1976,male
15598,1936,male
15599,1949,male
15600,1984,male
15601,1984,female
15602,1979,female
15603,1984,male
15604,1980,male
15605,1953,male
15606,1985,male
15607,1982,female
15608,1989,female
15609,1989,female
15610,1993,female
15611,1981,female
15612,1985,male
15613,1985,male
15614,1981,female
15615,1956,female
15616,NA,NA
15617,1976,male
15618,1972,female
15619,1985,female
15620,1984,male
15621,1980,female
15622,1985,male
15623,NA,NA
15624,1964,male
15625,1948,male
15626,1985,female
15627,1966,male
15628,1987,female
15629,1987,female
15630,NA,NA
15631,1984,male
15632,1987,male
15633,1985,female
15634,1987,female
15635,1957,male
15636,1974,female
15637,1971,female
15638,1979,female
15639,1986,male
15640,1965,female
15641,1979,female
15642,1987,male
15643,1985,female
15644,1984,male
15645,NA,NA
15646,1969,female
15647,1986,female
15648,1988,male
15649,1983,male
15650,1986,female
15651,1977,female
15652,1988,female
15653,1985,male
15654,1985,female
15655,1984,female
15656,1978,male
15657,1986,male
15658,1975,male
15659,1990,female
15660,1989,male
15661,1900,female
15662,1988,male
15663,1990,female
15664,1990,female
15665,1989,male
15666,1990,male
15667,1989,female
15668,1989,male
15669,NA,NA
15670,1953,female
15671,NA,NA
15672,NA,NA
15673,1971,female
15674,1975,female
15675,NA,NA
15676,1980,female
15677,1974,male
15678,NA,NA
15679,NA,NA
15680,1988,male
15681,1984,female
15682,1977,male
15683,1973,male
15684,1958,male
15685,NA,NA
15686,1940,male
15687,NA,NA
15688,1989,female
15689,1963,female
15690,1961,female
15691,NA,NA
15692,1971,male
15693,1978,male
15694,1967,male
15695,NA,NA
15696,1981,female
15697,1941,female
15698,1941,female
15699,1978,female
15700,NA,NA
15701,1979,female
15702,1971,female
15703,1984,female
15704,NA,NA
15705,1985,female
15706,1985,female
15707,1989,female
15708,1984,female
15709,1984,female
15710,1962,male
15711,1983,male
15712,1985,female
15713,1983,female
15714,1960,female
15715,1971,female
15716,1985,female
15717,1969,female
15718,1978,female
15719,NA,NA
15720,1971,female
15721,1953,male
15722,1980,male
15723,1985,female
15724,NA,NA
15725,1977,female
15726,1979,female
15727,1937,male
15728,1989,male
15729,1975,female
15730,1963,male
15731,NA,NA
15732,1983,male
15733,1980,female
15734,1988,female
15735,1986,female
15736,1985,male
15737,1984,male
15738,1959,male
15739,1980,female
15740,1986,female
15741,1985,male
15742,1993,female
15743,1983,female
15744,1973,male
15745,1974,male
15746,1985,female
15747,1975,male
15748,1981,male
15749,1986,female
15750,1980,male
15751,NA,NA
