id,user_id,date,moral,pathogen,sexual
1337,173684,2008-10-15,3.857142857142857,2.857142857142857,1.5714285714285714
1338,173686,2008-10-15,5.428571428571429,2.857142857142857,4.142857142857143
1339,173688,2008-10-15,5.142857142857143,5.285714285714286,2
1340,173687,2008-10-15,2.7142857142857144,1.5714285714285714,0.2857142857142857
1341,173685,2008-10-15,1.4285714285714286,3.857142857142857,2.4285714285714284
1342,173707,2008-10-15,5.428571428571429,1.7142857142857142,0.14285714285714285
1343,173705,2008-10-15,5.285714285714286,4.857142857142857,2.4285714285714284
1344,173727,2008-10-15,3.142857142857143,3.2857142857142856,4.714285714285714
1345,173736,2008-10-15,4.714285714285714,4.857142857142857,1
1346,173780,2008-10-16,4.857142857142857,3,2
1347,173759,2008-10-16,5,6,4.857142857142857
1348,173808,2008-10-16,3.857142857142857,3.2857142857142856,2
1349,173819,2008-10-16,4.857142857142857,4.142857142857143,2.2857142857142856
1350,173846,2008-10-16,3.2857142857142856,3.857142857142857,2.5714285714285716
1351,173844,2008-10-16,3.7142857142857144,3.5714285714285716,3
1352,173904,2008-10-16,2.5714285714285716,4.714285714285714,2.4285714285714284
1353,173919,2008-10-16,4.571428571428571,4,3.7142857142857144
1354,173915,2008-10-16,0.7142857142857143,2.2857142857142856,1.1428571428571428
1355,173917,2008-10-16,5.571428571428571,3.857142857142857,4.571428571428571
1356,173916,2008-10-16,4.428571428571429,2.7142857142857144,2
1357,173920,2008-10-16,4.571428571428571,3.7142857142857144,3
1359,173947,2008-10-16,4.714285714285714,4.857142857142857,3.2857142857142856
1360,173942,2008-10-16,1,2.857142857142857,0.7142857142857143
1361,173945,2008-10-16,4.714285714285714,5,3.5714285714285716
1362,173943,2008-10-16,3,5.285714285714286,1.1428571428571428
1363,173979,2008-10-16,3.7142857142857144,3.2857142857142856,2.2857142857142856
1364,173985,2008-10-16,3.2857142857142856,3,1.1428571428571428
1365,173978,2008-10-16,2.7142857142857144,3.2857142857142856,1.5714285714285714
1366,173976,2008-10-16,3.142857142857143,3.5714285714285716,1.4285714285714286
1367,173977,2008-10-16,5.285714285714286,3.7142857142857144,4
1369,173987,2008-10-16,3.5714285714285716,4.571428571428571,4.714285714285714
1370,174004,2008-10-16,2,3.2857142857142856,1.5714285714285714
1371,174019,2008-10-16,3.7142857142857144,3.7142857142857144,4.714285714285714
1372,130280,2008-10-16,2.2857142857142856,2.4285714285714284,2.857142857142857
1373,173535,2008-10-16,4.714285714285714,3.857142857142857,3.2857142857142856
1374,130834,2008-10-16,3.7142857142857144,3.4285714285714284,4.285714285714286
1375,174093,2008-10-16,4.428571428571429,3.4285714285714284,3.857142857142857
1376,174106,2008-10-17,2,2.5714285714285716,1.2857142857142858
1377,174151,2008-10-17,5,1.5714285714285714,0.42857142857142855
1378,174159,2008-10-17,4,3.2857142857142856,3
1379,174185,2008-10-17,3.4285714285714284,2.2857142857142856,0.14285714285714285
1380,173691,2008-10-17,4,3.4285714285714284,4.285714285714286
1381,174203,2008-10-17,4.571428571428571,3.7142857142857144,0.7142857142857143
1382,174205,2008-10-17,3.5714285714285716,1.5714285714285714,1.8571428571428572
1383,174223,2008-10-17,2.857142857142857,3.5714285714285716,3
1384,174221,2008-10-17,5.285714285714286,2.857142857142857,3.2857142857142856
1385,173667,2008-10-17,3.857142857142857,1.5714285714285714,0
1386,174280,2008-10-17,NA,4.857142857142857,1.2857142857142858
1387,174278,2008-10-17,5.142857142857143,2.857142857142857,0.42857142857142855
1388,174285,2008-10-17,2.5714285714285716,4.857142857142857,5.571428571428571
1389,174287,2008-10-17,3,4.285714285714286,1.2857142857142858
1390,174290,2008-10-17,4,4.714285714285714,2.142857142857143
1391,174295,2008-10-17,4.571428571428571,4.142857142857143,4.714285714285714
1392,174304,2008-10-17,1.7142857142857142,4.142857142857143,1.7142857142857142
1393,174308,2008-10-17,5.857142857142857,4,1
1394,174306,2008-10-17,4.571428571428571,4.142857142857143,2.142857142857143
1396,174376,2008-10-17,2.857142857142857,4,1
1397,174407,2008-10-17,5,3.4285714285714284,2.5714285714285716
1398,174398,2008-10-17,4.285714285714286,4.428571428571429,2.2857142857142856
1399,174449,2008-10-18,1.8571428571428572,2.7142857142857144,1.1428571428571428
1400,174458,2008-10-18,0.7142857142857143,3.857142857142857,1.7142857142857142
1401,174471,2008-10-18,5.714285714285714,3,3.142857142857143
1402,174509,2008-10-18,4.428571428571429,4.571428571428571,1.2857142857142858
1403,174514,2008-10-18,3.4285714285714284,3.4285714285714284,2.2857142857142856
1404,174510,2008-10-18,3.4285714285714284,4.428571428571429,0.42857142857142855
1405,174496,2008-10-18,2.142857142857143,2,1.8571428571428572
1406,174522,2008-10-18,4.714285714285714,4.142857142857143,1.2857142857142858
1407,174530,2008-10-18,0,3.142857142857143,2.142857142857143
1408,93770,2008-10-18,5,3,1.4285714285714286
1409,174550,2008-10-18,5.571428571428571,4.285714285714286,3
1410,174547,2008-10-18,3.4285714285714284,5,1.8571428571428572
1411,174567,2008-10-18,1.8571428571428572,1.8571428571428572,0.5714285714285714
1412,174581,2008-10-18,1.1428571428571428,2.142857142857143,0.42857142857142855
1413,174575,2008-10-18,5.285714285714286,4.142857142857143,3.7142857142857144
1414,174616,2008-10-18,5.714285714285714,4.428571428571429,1.7142857142857142
1415,174617,2008-10-18,2.4285714285714284,2.4285714285714284,1.7142857142857142
1416,174633,2008-10-18,4.428571428571429,4.428571428571429,0.7142857142857143
1417,174646,2008-10-18,3.7142857142857144,3.5714285714285716,1.5714285714285714
1418,174654,2008-10-18,2.7142857142857144,3.5714285714285716,4
1419,174372,2008-10-19,3.2857142857142856,4.142857142857143,3.857142857142857
1420,174745,2008-10-19,2.857142857142857,3.5714285714285716,2.5714285714285716
1421,174746,2008-10-19,1.7142857142857142,1.8571428571428572,1.8571428571428572
1422,174757,2008-10-19,4.571428571428571,4.714285714285714,4.142857142857143
1423,174773,2008-10-19,4.857142857142857,5.142857142857143,2.5714285714285716
1424,174784,2008-10-19,2.4285714285714284,3.2857142857142856,1.1428571428571428
1425,174792,2008-10-19,4.428571428571429,2.2857142857142856,0.42857142857142855
1426,174799,2008-10-19,4.142857142857143,1.4285714285714286,1.1428571428571428
1427,174821,2008-10-19,4.285714285714286,4.428571428571429,2.4285714285714284
1428,174623,2008-10-19,3.142857142857143,4.142857142857143,1.2857142857142858
1429,174856,2008-10-19,2,2.2857142857142856,1.5714285714285714
1430,174857,2008-10-19,3.857142857142857,3.4285714285714284,0
1431,174710,2008-10-19,3.4285714285714284,3.7142857142857144,2.5714285714285716
1432,174892,2008-10-19,3.4285714285714284,4.714285714285714,4.142857142857143
1433,174904,2008-10-19,2.7142857142857144,1.8571428571428572,0.14285714285714285
1434,174906,2008-10-19,4.571428571428571,5.285714285714286,3
1435,174922,2008-10-19,1.8571428571428572,5,4
1436,174942,2008-10-19,2,3.7142857142857144,2.2857142857142856
1437,174979,2008-10-19,4.571428571428571,3.5714285714285716,2.2857142857142856
1438,175010,2008-10-20,2.857142857142857,5.142857142857143,0.2857142857142857
1439,175021,2008-10-20,5.571428571428571,2.7142857142857144,1
1440,175059,2008-10-20,5.714285714285714,3.857142857142857,3.857142857142857
1441,175058,2008-10-20,5,2.142857142857143,3
1442,175065,2008-10-20,0.5714285714285714,4.285714285714286,2
1443,175061,2008-10-20,4,4,3.2857142857142856
1444,175070,2008-10-20,3.4285714285714284,4.857142857142857,2.142857142857143
1445,175069,2008-10-20,5.571428571428571,4.857142857142857,5.142857142857143
1446,175073,2008-10-20,1.7142857142857142,3.5714285714285716,3.857142857142857
1447,175071,2008-10-20,3.2857142857142856,4.428571428571429,5
1448,175107,2008-10-20,4.285714285714286,3.7142857142857144,4.142857142857143
1449,175113,2008-10-20,5.714285714285714,5,3.857142857142857
1450,175108,2008-10-20,NA,4,NA
1451,175111,2008-10-20,3.4285714285714284,3.142857142857143,NA
1452,175112,2008-10-20,4.857142857142857,1.5714285714285714,2
1453,175130,2008-10-20,0.5714285714285714,2.2857142857142856,2
1454,175135,2008-10-20,NA,4.285714285714286,2.142857142857143
1455,175150,2008-10-20,4.428571428571429,4.428571428571429,2.857142857142857
1456,175152,2008-10-20,2.7142857142857144,3.5714285714285716,2
1457,175171,2008-10-20,3,4.428571428571429,3.142857142857143
1458,174587,2008-10-20,5,3.142857142857143,5.285714285714286
1459,175187,2008-10-20,3.857142857142857,4.285714285714286,2.2857142857142856
1460,175228,2008-10-21,5.142857142857143,5.142857142857143,2.142857142857143
1461,175224,2008-10-21,4.428571428571429,3.857142857142857,2.4285714285714284
1462,175240,2008-10-21,2.7142857142857144,4,2.7142857142857144
1463,150954,2008-10-21,2.7142857142857144,4,2
1464,175265,2008-10-21,4.428571428571429,3.4285714285714284,3.2857142857142856
1465,175268,2008-10-21,5.571428571428571,3.7142857142857144,2.4285714285714284
1466,175282,2008-10-21,4.285714285714286,3.2857142857142856,2.5714285714285716
1467,175285,2008-10-21,0.42857142857142855,2.7142857142857144,1
1468,175278,2008-10-21,5.857142857142857,4.714285714285714,5.285714285714286
1469,175310,2008-10-21,3,NA,2.857142857142857
1470,175317,2008-10-21,5.142857142857143,1.1428571428571428,0.42857142857142855
1471,175321,2008-10-21,5.285714285714286,3.857142857142857,5
1472,175323,2008-10-21,3.2857142857142856,4.857142857142857,1.8571428571428572
1473,175316,2008-10-21,6,4.714285714285714,5.428571428571429
1474,175322,2008-10-21,5,4.285714285714286,3
1475,175335,2008-10-21,4.142857142857143,3,1.2857142857142858
1476,175337,2008-10-21,3.857142857142857,1.8571428571428572,1.2857142857142858
1477,175338,2008-10-21,3.142857142857143,4.285714285714286,3.7142857142857144
1478,175340,2008-10-21,4.714285714285714,5.714285714285714,2.857142857142857
1479,175347,2008-10-21,4.285714285714286,2.2857142857142856,1.4285714285714286
1480,175336,2008-10-21,5,3.2857142857142856,3.857142857142857
1481,175332,2008-10-21,3,3,2.857142857142857
1482,175366,2008-10-21,3,3.2857142857142856,0
1483,175367,2008-10-21,4.714285714285714,4.285714285714286,3.2857142857142856
1484,175370,2008-10-21,5.714285714285714,5.142857142857143,4.571428571428571
1485,175373,2008-10-21,5.571428571428571,3.7142857142857144,3.5714285714285716
1486,175378,2008-10-21,5.428571428571429,4.428571428571429,5
1487,175368,2008-10-21,1.8571428571428572,3.7142857142857144,1.7142857142857142
1488,175390,2008-10-21,3.2857142857142856,2.7142857142857144,3.4285714285714284
1489,175444,2008-10-21,2.2857142857142856,3.7142857142857144,2.4285714285714284
1490,175455,2008-10-21,3.857142857142857,4.571428571428571,2.4285714285714284
1491,175451,2008-10-21,3.4285714285714284,6,3.142857142857143
1492,175452,2008-10-21,5.857142857142857,5.428571428571429,4.142857142857143
1493,175471,2008-10-21,4.857142857142857,5,5.714285714285714
1494,175456,2008-10-21,4.571428571428571,5.857142857142857,3.142857142857143
1495,175472,2008-10-21,0,4,4
1496,175457,2008-10-21,1.5714285714285714,4,3.142857142857143
1497,175465,2008-10-21,NA,4.571428571428571,1.4285714285714286
1498,175453,2008-10-21,4.714285714285714,4.571428571428571,4
1499,175460,2008-10-21,3.5714285714285716,5.857142857142857,4.142857142857143
1500,175459,2008-10-21,2.4285714285714284,4.428571428571429,3.4285714285714284
1501,175470,2008-10-21,4.857142857142857,4.142857142857143,3.4285714285714284
1502,175462,2008-10-21,3.4285714285714284,4.857142857142857,3.142857142857143
1504,175474,2008-10-21,2.7142857142857144,2.7142857142857144,3.142857142857143
1505,175484,2008-10-21,4.428571428571429,4.857142857142857,3.142857142857143
1506,175480,2008-10-21,4.142857142857143,5,4.428571428571429
1507,175501,2008-10-22,3.7142857142857144,2.857142857142857,3.4285714285714284
1508,175510,2008-10-22,4.714285714285714,2.4285714285714284,1.8571428571428572
1509,175520,2008-10-22,3.142857142857143,4.571428571428571,2.857142857142857
1510,175527,2008-10-22,4.571428571428571,5.714285714285714,3.7142857142857144
1511,175532,2008-10-22,1.1428571428571428,4,0
1512,175533,2008-10-22,5,2.857142857142857,2.4285714285714284
1513,175540,2008-10-22,4.142857142857143,5.714285714285714,1.8571428571428572
1514,175548,2008-10-22,5.285714285714286,3.857142857142857,3.142857142857143
1515,175561,2008-10-22,4.428571428571429,2.7142857142857144,1.8571428571428572
1516,106641,2008-10-22,5,4.142857142857143,4.142857142857143
1517,175560,2008-10-22,5.142857142857143,4,2.2857142857142856
1518,175558,2008-10-22,3.2857142857142856,3,3.2857142857142856
1519,175559,2008-10-22,3,4.285714285714286,4.714285714285714
1520,175568,2008-10-22,3,4.142857142857143,2.2857142857142856
1521,175572,2008-10-22,4.285714285714286,3.5714285714285716,3
1522,175569,2008-10-22,5,4,3.4285714285714284
1523,175570,2008-10-22,4.714285714285714,3.7142857142857144,2.4285714285714284
1524,175585,2008-10-22,4.571428571428571,4.142857142857143,3.5714285714285716
1525,175584,2008-10-22,3.7142857142857144,3.142857142857143,2.142857142857143
1526,175583,2008-10-22,3.2857142857142856,4,2.7142857142857144
1527,175586,2008-10-22,4.428571428571429,4.428571428571429,2.857142857142857
1528,175600,2008-10-22,5.142857142857143,4.142857142857143,2.4285714285714284
1529,175607,2008-10-22,4.571428571428571,2.857142857142857,4.857142857142857
1530,175588,2008-10-22,0,1.8571428571428572,NA
1531,175638,2008-10-22,0,3.142857142857143,1.5714285714285714
1532,175644,2008-10-22,3.7142857142857144,4,1.8571428571428572
1533,175659,2008-10-23,5.142857142857143,NA,1.7142857142857142
1534,175669,2008-10-23,2.2857142857142856,3,2.2857142857142856
1535,175676,2008-10-23,3.5714285714285716,3.142857142857143,2
1536,175678,2008-10-23,4.857142857142857,2.142857142857143,3.142857142857143
1537,175709,2008-10-23,4.285714285714286,4.571428571428571,3.2857142857142856
1538,175717,2008-10-23,3.857142857142857,4.428571428571429,2
1539,144383,2008-10-23,5.428571428571429,4.142857142857143,2.857142857142857
1540,175718,2008-10-23,4,4,NA
1541,175733,2008-10-23,3,2.857142857142857,3.7142857142857144
1542,175734,2008-10-23,5.428571428571429,5.142857142857143,4.142857142857143
1543,175731,2008-10-23,5.571428571428571,4.142857142857143,2.5714285714285716
1544,175752,2008-10-23,5.285714285714286,3.2857142857142856,3.4285714285714284
1545,175751,2008-10-23,3,2.5714285714285716,1
1546,175748,2008-10-23,4.142857142857143,3.4285714285714284,1.5714285714285714
1548,175785,2008-10-23,5.142857142857143,2.857142857142857,2.5714285714285716
1549,175804,2008-10-23,5.714285714285714,4.857142857142857,5.571428571428571
1550,175808,2008-10-23,3.4285714285714284,3.7142857142857144,0.8571428571428571
1551,175823,2008-10-23,4,2.2857142857142856,4.714285714285714
1553,175773,2008-10-23,3.4285714285714284,4.714285714285714,3.5714285714285716
1554,175833,2008-10-23,3.4285714285714284,4.285714285714286,3
1555,175841,2008-10-23,4.857142857142857,4.142857142857143,2.4285714285714284
1556,175846,2008-10-24,2.4285714285714284,2.7142857142857144,1.1428571428571428
1557,175857,2008-10-24,5.428571428571429,4.428571428571429,4.285714285714286
1558,175856,2008-10-24,5.285714285714286,4.714285714285714,1.1428571428571428
1559,175854,2008-10-24,5.857142857142857,5,3.7142857142857144
1560,175852,2008-10-24,4.285714285714286,5.428571428571429,2.5714285714285716
1561,175853,2008-10-24,5.857142857142857,5.142857142857143,2.857142857142857
1564,175920,2008-10-24,5,5.142857142857143,3.142857142857143
1565,175933,2008-10-24,5.428571428571429,4.142857142857143,2.4285714285714284
1566,175954,2008-10-24,5,1.5714285714285714,1
1567,175970,2008-10-24,4.857142857142857,2.5714285714285716,2
1568,176000,2008-10-24,4.714285714285714,NA,NA
1569,176056,2008-10-25,2.5714285714285716,0.2857142857142857,2.5714285714285716
1570,176057,2008-10-25,4,4.428571428571429,2.2857142857142856
1571,176058,2008-10-25,3.2857142857142856,3.142857142857143,3.2857142857142856
1572,176079,2008-10-25,4.714285714285714,4.571428571428571,1.7142857142857142
1573,175701,2008-10-25,3,2.7142857142857144,1.4285714285714286
1574,176098,2008-10-25,6,3.7142857142857144,2.2857142857142856
1575,176104,2008-10-25,5.714285714285714,2.142857142857143,2.142857142857143
1576,176125,2008-10-25,4.714285714285714,3.5714285714285716,3.142857142857143
1577,176141,2008-10-25,5.857142857142857,4.142857142857143,4
1578,176192,2008-10-25,4.714285714285714,2.4285714285714284,2.4285714285714284
1579,176212,2008-10-25,3.4285714285714284,5,4.428571428571429
1580,176214,2008-10-25,4.714285714285714,3.5714285714285716,4.857142857142857
1581,176222,2008-10-25,4,4.142857142857143,2.4285714285714284
1582,176267,2008-10-26,4.714285714285714,4.285714285714286,3.2857142857142856
1583,176296,2008-10-26,4,4.857142857142857,4.142857142857143
1584,176302,2008-10-26,2.857142857142857,3.5714285714285716,2.2857142857142856
1585,176309,2008-10-26,5,2.857142857142857,1
1586,176312,2008-10-26,5.714285714285714,2.4285714285714284,1.7142857142857142
1587,176364,2008-10-26,4.142857142857143,5.142857142857143,2
1588,176420,2008-10-26,NA,4,2.7142857142857144
1589,176432,2008-10-26,NA,4.571428571428571,2
1590,176442,2008-10-26,4.857142857142857,4,3.5714285714285716
1591,176451,2008-10-27,4.571428571428571,4.714285714285714,3.2857142857142856
1592,176464,2008-10-27,4.571428571428571,4.857142857142857,3.2857142857142856
1593,176468,2008-10-27,3.7142857142857144,2.4285714285714284,1.2857142857142858
1594,176460,2008-10-27,NA,NA,NA
1595,176018,2008-10-27,NA,5.142857142857143,0.2857142857142857
1596,176479,2008-10-27,3.2857142857142856,3,2.5714285714285716
1597,176484,2008-10-27,4.428571428571429,4.285714285714286,5
1598,176500,2008-10-27,3.857142857142857,2.4285714285714284,2.7142857142857144
1599,2,2008-10-27,NA,NA,NA
1600,176502,2008-10-27,3.5714285714285716,2.2857142857142856,2
1601,176503,2008-10-27,4.857142857142857,4.142857142857143,4.142857142857143
1602,176513,2008-10-27,2.7142857142857144,4.571428571428571,3.857142857142857
1603,176512,2008-10-27,4.142857142857143,3,NA
1604,176518,2008-10-27,5.714285714285714,3.7142857142857144,4.714285714285714
1605,176511,2008-10-27,5,NA,4.428571428571429
1606,176509,2008-10-27,5.142857142857143,5,5.142857142857143
1607,176520,2008-10-27,4.857142857142857,3.2857142857142856,3.142857142857143
1608,176523,2008-10-27,4.285714285714286,4.571428571428571,1.7142857142857142
1610,176508,2008-10-27,NA,NA,3.7142857142857144
1611,176529,2008-10-27,5.571428571428571,5.142857142857143,3.7142857142857144
1612,176522,2008-10-27,5.714285714285714,4,3.5714285714285716
1616,176528,2008-10-27,4.571428571428571,3.5714285714285716,1.8571428571428572
1617,176521,2008-10-27,4.142857142857143,3.4285714285714284,1.2857142857142858
1618,176527,2008-10-27,3.857142857142857,3.5714285714285716,1.5714285714285714
1619,176526,2008-10-27,3.4285714285714284,4,2.4285714285714284
1621,176532,2008-10-27,2.2857142857142856,4.285714285714286,0.2857142857142857
1622,176531,2008-10-27,4.285714285714286,4.428571428571429,4.857142857142857
1623,176507,2008-10-27,4.857142857142857,4.857142857142857,4.571428571428571
1624,176519,2008-10-27,5.428571428571429,NA,2.857142857142857
1625,176530,2008-10-27,3.7142857142857144,3.857142857142857,NA
1627,176546,2008-10-27,3,4,NA
1628,176543,2008-10-27,5.571428571428571,4.142857142857143,4.285714285714286
1629,171136,2008-10-27,5.285714285714286,1.8571428571428572,2.4285714285714284
1630,176514,2008-10-27,5.714285714285714,4.285714285714286,4.428571428571429
1632,176516,2008-10-27,5.428571428571429,4.428571428571429,4.571428571428571
1633,176510,2008-10-27,5.285714285714286,5.428571428571429,5.142857142857143
1634,176541,2008-10-27,3.4285714285714284,4.142857142857143,2.2857142857142856
1635,176525,2008-10-27,4.428571428571429,3.4285714285714284,2
1636,176537,2008-10-27,4.571428571428571,4.571428571428571,1
1637,176549,2008-10-27,4,2.4285714285714284,1.2857142857142858
1638,176550,2008-10-27,4.428571428571429,4.285714285714286,1.8571428571428572
1639,176552,2008-10-27,4.285714285714286,3.7142857142857144,0.5714285714285714
1642,176551,2008-10-27,4.285714285714286,5.571428571428571,1.7142857142857142
1644,176568,2008-10-27,2.4285714285714284,4,2.857142857142857
1645,176570,2008-10-27,3.857142857142857,3.5714285714285716,3
1646,176572,2008-10-27,5,4.142857142857143,3.7142857142857144
1647,176571,2008-10-27,3.4285714285714284,3.4285714285714284,4.285714285714286
1648,176573,2008-10-27,5.571428571428571,3.5714285714285716,5.857142857142857
1649,176515,2008-10-27,2.4285714285714284,4,2.142857142857143
1650,176626,2008-10-27,0,2.857142857142857,1.4285714285714286
1651,176638,2008-10-27,3.142857142857143,4.714285714285714,2.142857142857143
1652,176683,2008-10-27,1.5714285714285714,2.142857142857143,1.1428571428571428
1653,176687,2008-10-27,4.428571428571429,4.285714285714286,1.2857142857142858
1654,176697,2008-10-27,1.8571428571428572,4.142857142857143,1.5714285714285714
1655,176700,2008-10-27,4.428571428571429,3.857142857142857,3
1656,176727,2008-10-28,4.714285714285714,1.7142857142857142,1.7142857142857142
1657,42857,2008-10-28,3.2857142857142856,3.5714285714285716,1.4285714285714286
1658,176795,2008-10-28,5.285714285714286,4.142857142857143,5.714285714285714
1659,176794,2008-10-28,3.5714285714285716,4.285714285714286,3.2857142857142856
1660,176796,2008-10-28,4.571428571428571,3.7142857142857144,0.7142857142857143
1662,176812,2008-10-28,5.285714285714286,5,3.2857142857142856
1663,176832,2008-10-28,3,3,0.5714285714285714
1664,176839,2008-10-28,2.7142857142857144,5.142857142857143,2
1665,176875,2008-10-28,2.142857142857143,3.2857142857142856,1.4285714285714286
1666,176886,2008-10-28,4.571428571428571,4.714285714285714,5.571428571428571
1667,176899,2008-10-28,3.5714285714285716,4,0.7142857142857143
1668,169779,2008-10-28,3.142857142857143,3.4285714285714284,3.2857142857142856
1669,176933,2008-10-28,6,4.428571428571429,3.4285714285714284
1670,176936,2008-10-28,4.285714285714286,3.7142857142857144,1.7142857142857142
1671,176937,2008-10-28,4.857142857142857,4.142857142857143,2.2857142857142856
1672,176952,2008-10-28,1.8571428571428572,3.7142857142857144,2.7142857142857144
1673,176947,2008-10-28,4,3.857142857142857,5
1674,176965,2008-10-28,4.142857142857143,4.428571428571429,1.7142857142857142
1675,176859,2008-10-29,4,3.5714285714285716,2.7142857142857144
1676,176980,2008-10-29,3.5714285714285716,1.5714285714285714,1.1428571428571428
1677,176999,2008-10-29,1,2.142857142857143,0.8571428571428571
1678,177028,2008-10-29,2.4285714285714284,NA,1.8571428571428572
1679,177044,2008-10-29,2.4285714285714284,4.142857142857143,0.5714285714285714
1680,177038,2008-10-29,4.571428571428571,0.7142857142857143,2.7142857142857144
1681,177043,2008-10-29,5.428571428571429,2.7142857142857144,3.2857142857142856
1682,177042,2008-10-29,5,3.7142857142857144,3.2857142857142856
1683,177040,2008-10-29,3.5714285714285716,2.142857142857143,3.7142857142857144
1684,177053,2008-10-29,4.714285714285714,5.714285714285714,4.857142857142857
1685,177058,2008-10-29,5.571428571428571,4.142857142857143,2.142857142857143
1686,177055,2008-10-29,4.428571428571429,2.5714285714285716,2.5714285714285716
1687,177057,2008-10-29,4.571428571428571,5.571428571428571,4.428571428571429
1688,177061,2008-10-29,4.142857142857143,3.857142857142857,4
1689,177073,2008-10-29,3,2.4285714285714284,2.4285714285714284
1690,177082,2008-10-29,2.7142857142857144,3.5714285714285716,1
1691,176577,2008-10-29,0.2857142857142857,4.142857142857143,0.5714285714285714
1692,177087,2008-10-29,5.428571428571429,4.285714285714286,4.857142857142857
1693,177086,2008-10-29,4.571428571428571,5.857142857142857,1.2857142857142858
1694,177090,2008-10-29,5.857142857142857,4.714285714285714,5
1695,177104,2008-10-29,2.142857142857143,1,1.5714285714285714
1696,177117,2008-10-29,2.7142857142857144,4.285714285714286,1
1697,177140,2008-10-29,2.857142857142857,4.428571428571429,3.5714285714285716
1698,177056,2008-10-29,5.142857142857143,4.285714285714286,5
1699,177183,2008-10-30,3.2857142857142856,2.2857142857142856,1.2857142857142858
1700,177195,2008-10-30,1.8571428571428572,NA,2.7142857142857144
1702,177239,2008-10-30,5.428571428571429,3.5714285714285716,1.4285714285714286
1703,177241,2008-10-30,5,2.7142857142857144,3.2857142857142856
1704,177233,2008-10-30,4.285714285714286,4,4.714285714285714
1705,177247,2008-10-30,4.857142857142857,4.285714285714286,3
1706,177242,2008-10-30,4.714285714285714,2.142857142857143,0.7142857142857143
1709,177236,2008-10-30,5.857142857142857,4.571428571428571,1.8571428571428572
1710,177245,2008-10-30,3.857142857142857,1.8571428571428572,2.142857142857143
1712,177248,2008-10-30,3.4285714285714284,4.142857142857143,3.2857142857142856
1713,177232,2008-10-30,0.8571428571428571,1.4285714285714286,3.2857142857142856
1714,177250,2008-10-30,2,2.4285714285714284,2.857142857142857
1715,177240,2008-10-30,4.142857142857143,2.2857142857142856,2.4285714285714284
1716,177258,2008-10-30,NA,3.2857142857142856,2.2857142857142856
1718,177249,2008-10-30,4.428571428571429,3,1.8571428571428572
1719,177252,2008-10-30,5.142857142857143,4.857142857142857,2.142857142857143
1720,177255,2008-10-30,4.571428571428571,4.571428571428571,1.2857142857142858
1721,177235,2008-10-30,5.142857142857143,1.5714285714285714,1.5714285714285714
1722,177246,2008-10-30,3.857142857142857,3.2857142857142856,2.857142857142857
1723,177234,2008-10-30,5.142857142857143,3.142857142857143,3.7142857142857144
1724,177254,2008-10-30,3.5714285714285716,4.857142857142857,2.7142857142857144
1727,177244,2008-10-30,NA,2.142857142857143,3.142857142857143
1728,177243,2008-10-30,3.142857142857143,4.142857142857143,1.4285714285714286
1729,177251,2008-10-30,4.714285714285714,3.142857142857143,3.7142857142857144
1730,177256,2008-10-30,3.7142857142857144,4.285714285714286,1.1428571428571428
1731,177260,2008-10-30,4.571428571428571,4.285714285714286,2.857142857142857
1732,177257,2008-10-30,5.571428571428571,4,3.2857142857142856
1733,177263,2008-10-30,3.7142857142857144,3.5714285714285716,4
1734,176232,2008-10-30,3.857142857142857,3.2857142857142856,3.5714285714285716
1735,177271,2008-10-30,2,2.857142857142857,1.4285714285714286
1736,177268,2008-10-30,3.2857142857142856,1.5714285714285714,1.8571428571428572
1737,177280,2008-10-30,4.285714285714286,4.142857142857143,NA
1738,177278,2008-10-30,1.1428571428571428,1.5714285714285714,2
1739,177290,2008-10-30,4,3.4285714285714284,2.4285714285714284
1740,177300,2008-10-30,5.142857142857143,5,4
1741,177297,2008-10-30,3.5714285714285716,2.857142857142857,3.4285714285714284
1742,177298,2008-10-30,NA,NA,3.142857142857143
1743,177309,2008-10-30,4.142857142857143,2,2.2857142857142856
1744,177320,2008-10-30,4.714285714285714,3,1.7142857142857142
1745,177348,2008-10-30,4.428571428571429,2.5714285714285716,4.857142857142857
1746,177357,2008-10-30,2.5714285714285716,2.7142857142857144,0.42857142857142855
1747,177334,2008-10-30,3,4.571428571428571,0.42857142857142855
1748,177427,2008-10-31,5,3.857142857142857,2.5714285714285716
1750,177439,2008-10-31,NA,4,2.2857142857142856
1751,177452,2008-10-31,4.714285714285714,4.428571428571429,3.5714285714285716
1752,177497,2008-10-31,3.857142857142857,3.2857142857142856,2.857142857142857
1753,177507,2008-10-31,1.1428571428571428,4.142857142857143,2.7142857142857144
1754,177525,2008-11-01,3.4285714285714284,4.285714285714286,3.5714285714285716
1755,177542,2008-11-01,4.571428571428571,2.142857142857143,2.7142857142857144
1756,177553,2008-11-01,4,2.7142857142857144,1
1757,177593,2008-11-01,2.2857142857142856,4.428571428571429,2.5714285714285716
1758,177600,2008-11-01,0.7142857142857143,3,5.142857142857143
1759,177648,2008-11-01,1.7142857142857142,NA,NA
1760,177665,2008-11-02,1.2857142857142858,3.7142857142857144,2.7142857142857144
1761,177673,2008-11-02,3.4285714285714284,3,2.7142857142857144
1762,177683,2008-11-02,4.857142857142857,3,1.2857142857142858
1763,9881,2008-11-02,3.857142857142857,4.428571428571429,3.2857142857142856
