region,stim_id,aggressive,attractive,caring,confident,dominant,emostable,intelligent,mean,responsible,sociable,trustworthy,unhappy,weird
Asia,LF-235,3.76271186440678,4.240384615384615,4.787671232876712,4.527777777777778,4.445454545454545,5.5181818181818185,4.875,3.8529411764705883,5.214285714285714,4.661538461538462,5.30327868852459,4.601092896174864,3.438775510204082
Asia,LF-241,4.813559322033898,4.586538461538462,4.472602739726027,5.131944444444445,5.2727272727272725,5.6909090909090905,5.1640625,4.5588235294117645,5.626984126984127,4.776923076923077,5.286885245901639,4.229508196721311,3.7142857142857144
Asia,LF-253,4.127118644067797,2.9711538461538463,4.486301369863014,4.256944444444445,3.8363636363636364,5.263636363636364,4.0546875,4.549019607843137,4.611111111111111,4.407692307692308,4.672131147540983,4.612021857923497,4.571428571428571
Asia,LF-254,3.983050847457627,3.923076923076923,4.328767123287672,4.138888888888889,4.072727272727272,4.718181818181818,4.28125,4.784313725490196,4.484126984126984,4.1461538461538465,4.89344262295082,5.199453551912568,4.010204081632653
Asia,LM-207,3.906779661016949,4.769230769230769,5.191780821917808,5.020833333333333,4.345454545454546,6.054545454545455,5.59375,3.549019607843137,5.611111111111111,5.184615384615385,5.729508196721311,4.311475409836065,3.122448979591837
Asia,LM-210,4.805084745762712,3.355769230769231,4.458904109589041,4.993055555555555,5.1,5.445454545454545,4.796875,4.529411764705882,4.865079365079365,4.407692307692308,4.926229508196721,4.385245901639344,4.030612244897959
Asia,LM-211,3.669491525423729,4.028846153846154,5.458904109589041,4.909722222222222,3.8181818181818183,5.709090909090909,4.828125,3.3529411764705883,5.134920634920635,5.6692307692307695,5.786885245901639,3.907103825136612,3.663265306122449
Asia,LM-214,3.8389830508474576,4.038461538461538,5.109589041095891,5.333333333333333,4.7,6.127272727272727,5.203125,3.9411764705882355,5.428571428571429,5.315384615384615,5.836065573770492,3.778688524590164,3.4489795918367347
Asia,LM-217,4.898305084745763,3.6153846153846154,4.0479452054794525,4.289351851851852,4.636363636363637,4.754545454545455,4.53125,4.872549019607843,4.674603174603175,4.046153846153846,4.713114754098361,5.549180327868853,4.663265306122449
Asia,LM-219,3.3813559322033897,4.394230769230769,6.054794520547945,6.409722222222222,4.509090909090909,6.318181818181818,5.515625,2.7254901960784315,6.087301587301587,6.430769230769231,6.081967213114754,2.8934426229508197,3.1530612244897958
Asia,LM-224,4.305084745762712,4.673076923076923,5.506849315068493,5.743055555555555,5.263636363636364,6.136363636363637,5.484375,3.284313725490196,5.666666666666667,5.461538461538462,5.836065573770492,3.8114754098360657,4.071428571428571
Asia,LM-227,4.245762711864407,4.153846153846154,4.609589041095891,5.398148148148148,4.945454545454545,5.9818181818181815,5.4609375,3.8529411764705883,5.595238095238095,4.823076923076923,5.614754098360656,4.049180327868853,3.183673469387755
Asia,LM-231,4.110169491525424,4.019230769230769,4.938356164383562,4.972222222222222,4.3545454545454545,5.736363636363636,5.2578125,3.9411764705882355,4.9603174603174605,5.223076923076923,5.147540983606557,4.478142076502732,3.4489795918367347
Asia,LM-241,4.059322033898305,3.3846153846153846,5.191780821917808,4.673611111111111,4.090909090909091,5.636363636363637,4.4765625,3.7745098039215685,4.849206349206349,5.030769230769231,5,4.237704918032787,4.3979591836734695
Asia,LM-243,4.4576271186440675,3.701923076923077,4.075342465753424,4.347222222222222,4.418181818181818,5.409090909090909,4.5859375,4.2745098039215685,4.666666666666667,4.2846153846153845,5.008196721311475,4.890710382513661,3.438775510204082
Asia,LM-247,5.02542372881356,4.086538461538462,4.109589041095891,5.083333333333333,5.445454545454545,5.372727272727273,5.0703125,4.392156862745098,5.119047619047619,4.3307692307692305,5.204918032786885,4.762295081967213,3.704081632653061
Asia,LM-250,4.0508474576271185,4.5576923076923075,5.082191780821918,5.344907407407407,4.536363636363636,5.736363636363636,5.4453125,3.9607843137254903,5.182539682539683,5.423076923076923,5.254098360655738,3.8114754098360657,3.3877551020408165
Asia,LM-251,4.262711864406779,3.6346153846153846,4.36986301369863,4.736111111111111,4.4,5.181818181818182,4.640625,4.186274509803922,4.857142857142857,4.430769230769231,5.295081967213115,4.557377049180328,3.7755102040816326
Asia,LM-252,4.97457627118644,3.4326923076923075,3.904109589041096,3.7291666666666665,4.5181818181818185,4.536363636363636,4.5078125,4.598039215686274,4.555555555555555,3.8461538461538463,4.745901639344262,5.524590163934426,4.244897959183674
Asia,WF-007,4.305084745762712,4.086538461538462,5.191780821917808,5.881944444444445,5.0636363636363635,5.663636363636364,5.234375,4.205882352941177,5.341269841269841,5.3,5.286885245901639,3.7868852459016393,4.214285714285714
Asia,WF-012,3.7288135593220337,5.576923076923077,5.226027397260274,5.069444444444445,4.754545454545455,5.6454545454545455,5.3359375,4.009803921568627,5.619047619047619,5.223076923076923,5.385245901639344,4.590163934426229,3.0918367346938775
Asia,WF-015,3.940677966101695,5.461538461538462,5.294520547945205,5.902777777777778,5.3,5.636363636363637,5.6875,4.137254901960785,6.095238095238095,5.392307692307693,5.622950819672131,4.114754098360656,2.7244897959183674
Asia,WF-020,4,3.730769230769231,4.506849315068493,4.263888888888889,4.109090909090909,5.381818181818182,4.9296875,4.450980392156863,4.865079365079365,4.723076923076923,5.139344262295082,4.5,3.989795918367347
Asia,WF-030,3.6016949152542375,3.6634615384615383,4.897260273972603,4.263888888888889,3.7454545454545456,5.490909090909091,4.8984375,3.656862745098039,5.174603174603175,4.892307692307693,5.573770491803279,4.360655737704918,3.377551020408163
Asia,WF-031,3.788135593220339,4.25,5.260273972602739,4.930555555555555,4.554545454545455,5.681818181818182,4.8515625,3.6470588235294117,5.365079365079365,5.064102564102564,5.418032786885246,4.396174863387978,3.357142857142857
Asia,WF-205,4.906779661016949,5.663461538461538,4.541095890410959,6.3125,5.9818181818181815,5.545454545454546,5.8125,5.098039215686274,5.658730158730159,5.107692307692307,5.229508196721311,4.688524590163935,3.4489795918367347
Asia,WF-208,3.6440677966101696,4.798076923076923,4.767123287671233,4.993055555555555,4.627272727272727,5.663636363636364,5.4453125,3.8137254901960786,5.4603174603174605,4.892307692307693,5.565573770491803,4.418032786885246,3.2346938775510203
Asia,WF-210,5.033898305084746,3.048076923076923,3.9863013698630136,4.138888888888889,4,4.172727272727273,4.1875,5.264705882352941,4.055555555555555,3.8384615384615386,4.598360655737705,5.256830601092896,4.938775510204081
Asia,WF-211,4.177966101694915,5.673076923076923,5.52054794520548,6.097222222222222,5.281818181818182,5.754545454545455,5.6171875,3.7254901960784315,6.063492063492063,5.723076923076923,5.721311475409836,4.038251366120218,3.2653061224489797
Asia,WF-215,4.52542372881356,3.2211538461538463,4.424657534246576,5.125,4.554545454545455,4.718181818181818,3.984375,4.950980392156863,4.484126984126984,4.7,4.475409836065574,3.9836065573770494,5.346938775510204
Asia,WF-220,3.2542372881355934,6.211538461538462,5.863013698630137,6.902777777777778,5.6,6.509090909090909,6.3671875,2.8529411764705883,6.484126984126984,6.1923076923076925,6.163934426229508,3.122950819672131,2.4489795918367347
Asia,WF-226,3.669491525423729,3.4615384615384617,4.773972602739726,4.9375,3.827272727272727,5.8,4.5625,4.127450980392157,4.849206349206349,4.915384615384616,5.090163934426229,3.8442622950819674,5.071428571428571
Asia,WF-242,3.5677966101694913,5.759615384615385,5.986301369863014,6.416666666666667,5.372727272727273,6.245454545454545,6.2421875,3.3333333333333335,6.373015873015873,6.3076923076923075,6.319672131147541,3.139344262295082,2.693877551020408
Asia,WF-252,5.02542372881356,4.144230769230769,4.404109589041096,5.541666666666667,5.363636363636363,5.336363636363636,4.8671875,4.96078431372549,5.23015873015873,4.684615384615385,5.081967213114754,4.155737704918033,3.979591836734694
Asia,WM-003,4.52542372881356,4.663461538461538,4.568493150684931,5.263888888888889,5.109090909090909,5.736363636363636,5.3671875,4.450980392156863,5.611111111111111,4.6461538461538465,5.319672131147541,4.581967213114754,3.479591836734694
Asia,WM-009,4.1440677966101696,5.048076923076923,4.924657534246576,5.386574074074074,4.945454545454545,5.9363636363636365,5.9296875,3.784313725490196,5.873015873015873,5.092307692307692,5.631147540983607,4.565573770491803,3.4183673469387754
Asia,WM-016,5.067796610169491,4.6923076923076925,4.321917808219178,5.3125,5.827272727272727,5.136363636363637,5.171875,5.03921568627451,5.301587301587301,4.346153846153846,4.827868852459017,5.139344262295082,3.63265306122449
Asia,WM-039,4.389830508474576,3.4615384615384617,3.856164383561644,3.9930555555555554,3.4909090909090907,5.054545454545455,4.609375,4.509803921568627,4.103174603174603,4.015384615384615,4.426229508196721,4.901639344262295,4.520408163265306
Asia,WM-211,4.669491525423729,4.653846153846154,4.445205479452055,5.037037037037037,5.127272727272727,5.4,5.125,4.529411764705882,5.111111111111111,4.876923076923077,5.434426229508197,4.336065573770492,3.693877551020408
Asia,WM-213,4.110169491525424,4.75,5.52054794520548,6.236111111111111,4.763636363636364,5.836363636363636,5.71875,3.4019607843137254,5.5476190476190474,5.7384615384615385,5.573770491803279,3.4344262295081966,3.2857142857142856
Asia,WM-216,4.61864406779661,3.7211538461538463,4.219178082191781,3.9444444444444446,3.9545454545454546,5.1454545454545455,4.7734375,4.568627450980392,4.865079365079365,4.030769230769231,4.852459016393443,5.30327868852459,4.540816326530612
Asia,WM-217,4.6525423728813555,3.8653846153846154,4.397260273972603,5.1875,4.472727272727273,5.2727272727272725,4.96875,4.5588235294117645,4.634920634920635,4.5256410256410255,4.852459016393443,4.475409836065574,4.183673469387755
Asia,WM-229,4.762711864406779,4.403846153846154,4.260273972602739,4.472222222222222,4.745454545454545,5.3090909090909095,4.9453125,4.696078431372549,4.9523809523809526,4.5,5.065573770491803,5.016393442622951,3.642857142857143
Asia,WM-236,4.364406779661017,3.201923076923077,4.054794520547945,4.166666666666667,3.6818181818181817,4.7272727272727275,4.3828125,4.568627450980392,4.277777777777778,4.515384615384615,4.532786885245901,4.245901639344262,5.408163265306122
Asia,WM-237,4.711864406779661,4.019230769230769,4.280821917808219,5.090277777777778,4.754545454545455,5.409090909090909,5,4.578431372549019,4.595238095238095,4.1923076923076925,5.024590163934426,4.532786885245901,3.989795918367347
Asia,WM-242,4.584745762711864,4.634615384615385,4.589041095890411,5.368055555555555,5.072727272727272,5.2727272727272725,5.1953125,4.411764705882353,5.182539682539683,4.8076923076923075,5.254098360655738,4.967213114754099,3.295918367346939
Asia,WM-243,5.915254237288136,3.230769230769231,3.9315068493150687,4.833333333333333,5.181818181818182,4.818181818181818,4.6171875,5.754901960784314,4.198412698412699,3.7384615384615385,4.278688524590164,4.950819672131147,5.540816326530612
Asia,WM-244,4.254237288135593,3.5961538461538463,5.1438356164383565,5.319444444444445,4.163636363636364,5.509090909090909,4.71875,3.588235294117647,5.119047619047619,5.138461538461539,4.852459016393443,3.6530054644808745,4.795918367346939
Asia,WM-256,4.669491525423729,3.6826923076923075,4.739726027397261,5.256944444444445,4.672727272727273,5.572727272727272,5.0859375,4.235294117647059,5.087301587301587,4.992307692307692,5,4.180327868852459,4.13265306122449
Australia & New Zealand,AF-203,3.119047619047619,4.471590909090909,4.627777777777778,4.338709677419355,3.9722222222222223,5.482954545454546,5.487654320987654,3.556338028169014,5.514705882352941,4.831578947368421,5.1875,4.594117647058823,3.7142857142857144
Australia & New Zealand,AF-204,3.04978354978355,3.596590909090909,4.55,3.8978494623655915,3.808080808080808,4.6647727272727275,5.598765432098766,3.471830985915493,5.220588235294118,4.552631578947368,4.6875,5.041176470588235,4.328571428571428
Australia & New Zealand,AF-205,3.2510822510822512,4.767045454545454,4.55,4.854838709677419,4.702020202020202,5.630681818181818,5.919753086419753,4.140845070422535,5.602941176470588,4.868421052631579,5.305555555555555,4.788235294117647,3.4571428571428573
Australia & New Zealand,AF-209,2.896103896103896,4.011363636363637,5.227777777777778,4.913978494623656,4.308080808080808,5.857954545454546,5.302469135802469,3.5704225352112675,5.588235294117647,5.1421052631578945,5.368055555555555,4.047058823529412,3.7857142857142856
Australia & New Zealand,AF-211,2.6277056277056277,3.7556818181818183,4.794444444444444,3.9193548387096775,3.573232323232323,5.1875,5.895061728395062,2.852112676056338,5.544117647058823,4.661403508771929,5.444444444444445,5.029411764705882,3.0428571428571427
Australia & New Zealand,AF-212,3.6233766233766236,3.460227272727273,4.416666666666667,3.9301075268817205,4,4.795454545454546,4.820987654320987,3.711267605633803,4.977941176470588,4.559649122807017,4.513888888888889,4.405882352941177,5.314285714285714
Australia & New Zealand,AF-222,3.465367965367965,3.585227272727273,4.3,4.370967741935484,3.9343434343434343,5.170454545454546,5.62962962962963,3.816901408450704,5.117647058823529,4.398245614035088,4.909722222222222,4.647058823529412,4.45
Australia & New Zealand,AF-224,3.4393939393939394,3.9261363636363638,4.822222222222222,5.026881720430108,4.7272727272727275,5.4772727272727275,5.839506172839506,4.232394366197183,5.6838235294117645,4.836842105263158,4.979166666666667,4.405882352941177,4.107142857142857
Australia & New Zealand,AF-228,3.5584415584415585,4.875,4.866666666666666,5.306451612903226,4.621212121212121,5.823863636363637,6.277777777777778,3.943661971830986,5.970588235294118,4.957894736842105,5.326388888888889,4.211764705882353,3.1785714285714284
Australia & New Zealand,AF-229,3.3225108225108224,4.75,4.955555555555556,4.978494623655914,4.851010101010101,5.670454545454546,5.802469135802469,3.471830985915493,5.955882352941177,5.052631578947368,5.180555555555555,4.729411764705882,3.1
Australia & New Zealand,AF-230,3.183982683982684,4.863636363636363,4.701851851851852,4.327956989247312,4.325757575757576,5.25,6.345679012345679,3.73943661971831,6,4.794736842105263,5.388888888888889,5.141176470588236,2.757142857142857
Australia & New Zealand,AF-245,3.1818181818181817,4.420454545454546,5.261111111111111,5.645161290322581,4.96969696969697,6.176136363636363,5.944444444444445,3.8309859154929575,6.029411764705882,5.652631578947369,5.416666666666667,3.652941176470588,3.857142857142857
Australia & New Zealand,AF-248,3.1493506493506493,4.590909090909091,5.461111111111111,5.564516129032258,5.191919191919192,5.715909090909091,6.111111111111111,3.464788732394366,6.1911764705882355,5.607017543859649,5.576388888888889,4.1647058823529415,3.05
Australia & New Zealand,AF-250,3.175324675324675,4.693181818181818,5.4222222222222225,5.182795698924731,4.411616161616162,5.920454545454546,5.6234567901234565,3.5985915492957745,5.852941176470588,5.531578947368421,5.597222222222222,3.911764705882353,3.1
Australia & New Zealand,AF-255,3.961038961038961,5.295454545454546,4.477777777777778,5.618279569892473,5.5353535353535355,5.9147727272727275,6.160493827160494,4.950704225352113,6.257352941176471,4.657894736842105,5.145833333333333,4.794117647058823,2.892857142857143
Australia & New Zealand,AM-201,3.8181818181818183,3.4943181818181817,4.238888888888889,4.408602150537634,4.166666666666667,5.340909090909091,6.154320987654321,3.915492957746479,5.264705882352941,4.178947368421053,4.423611111111111,4.7,3.7071428571428573
Australia & New Zealand,AM-202,4.417748917748917,3.289772727272727,4.088888888888889,4.370967741935484,4.4393939393939394,5.238636363636363,5.228395061728395,4.26056338028169,4.926470588235294,4.131578947368421,4.590277777777778,4.6235294117647054,4.207142857142857
Australia & New Zealand,AM-204,3.2857142857142856,3.414772727272727,4.666666666666667,4.494623655913978,3.9116161616161618,5.607954545454546,5.444444444444445,3.2464788732394365,4.757352941176471,4.568421052631579,4.861111111111111,4.023529411764706,4.714285714285714
Australia & New Zealand,AM-205,3.4285714285714284,3.3181818181818183,4.938888888888889,5.188172043010753,4.838383838383838,6.159090909090909,5.901234567901234,3.408450704225352,6.007352941176471,4.873684210526315,5.270833333333333,4.2176470588235295,3.4285714285714284
Australia & New Zealand,AM-209,3.0064935064935066,3.7954545454545454,4.855555555555555,5.209677419354839,4.002525252525253,5.926136363636363,6.148148148148148,2.795774647887324,5.882352941176471,5.110526315789474,5.159722222222222,3.7529411764705882,3.5142857142857142
Australia & New Zealand,AM-210,3.4545454545454546,3.9943181818181817,4.488888888888889,4.817204301075269,4.204545454545454,5.778409090909091,6.197530864197531,3.5704225352112675,5.323529411764706,4.647368421052631,5.131944444444445,4.547058823529412,3.05
Australia & New Zealand,AM-211,3.787878787878788,4.045454545454546,4.85,5.623655913978495,4.9646464646464645,5.988636363636363,5.814814814814815,3.4859154929577465,5.4338235294117645,5.121052631578947,5.319444444444445,4.029411764705882,3.4214285714285713
Australia & New Zealand,AM-225,3.8874458874458875,3.710227272727273,4.411111111111111,4.456989247311828,4.446969696969697,5.4147727272727275,5.549382716049383,3.6971830985915495,5.117647058823529,4.442105263157894,4.847222222222222,4.711764705882353,3.5642857142857145
Australia & New Zealand,AM-229,4.112554112554113,3.8806818181818183,4.455555555555556,5.161290322580645,4.621212121212121,5.431818181818182,5.617283950617284,4.345070422535211,5.088235294117647,4.936842105263158,4.659722222222222,4.241176470588235,4.178571428571429
Australia & New Zealand,AM-231,2.779220779220779,3.539772727272727,5.2444444444444445,5.408602150537634,3.977272727272727,6.238636363636363,5.666666666666667,2.936619718309859,5.132352941176471,5.680701754385965,5.118055555555555,3.2941176470588234,3.8785714285714286
Australia & New Zealand,AM-237,3.893939393939394,3.6761363636363638,4.511111111111111,4.870967741935484,4.626262626262626,5.181818181818182,5.425925925925926,4.028169014084507,5.169117647058823,4.58421052631579,4.409722222222222,4.952941176470588,4.328571428571428
Australia & New Zealand,AM-238,3.536796536796537,3.778409090909091,4.455555555555556,4.844086021505376,4.424242424242424,5.607954545454546,6.450617283950617,3.6619718309859155,5.492647058823529,4.484210526315789,5.069444444444445,4.523529411764706,3.057142857142857
Australia & New Zealand,AM-243,3.5822510822510822,4.056818181818182,4.6,5.118279569892473,4.4646464646464645,5.8125,5.777777777777778,3.4859154929577465,5.455882352941177,4.8052631578947365,4.986111111111111,4.641176470588236,3.492857142857143
Australia & New Zealand,AM-246,3.186147186147186,3.6931818181818183,4.885185185185185,4.951612903225806,4.098484848484849,6.125,5.9753086419753085,3.359154929577465,5.544117647058823,5.26140350877193,5.145833333333333,3.8823529411764706,3.357142857142857
Australia & New Zealand,AM-250,3.8181818181818183,3.772727272727273,4.516666666666667,4.451612903225806,4.414141414141414,5.363636363636363,5.549382716049383,3.640845070422535,5.25,4.594736842105263,4.819444444444445,4.452941176470588,3.5214285714285714
Australia & New Zealand,BF-003,2.5714285714285716,4.346590909090909,6.216666666666667,5.360215053763441,4.373737373737374,5.982954545454546,5.592592592592593,2.5774647887323945,6.147058823529412,5.963157894736842,6.194444444444445,3.5352941176470587,2.9285714285714284
Australia & New Zealand,BF-004,3.83982683982684,3.835227272727273,4.466666666666667,4.016129032258065,4.737373737373737,4.6647727272727275,5.012345679012346,3.971830985915493,5.345588235294118,4.2368421052631575,4.826388888888889,5.452941176470588,3.3142857142857145
Australia & New Zealand,BF-005,3.6666666666666665,4.767045454545454,5.266666666666667,5.225806451612903,5.292929292929293,5.920454545454546,5.679012345679013,3.8028169014084505,5.676470588235294,5.58421052631579,5.347222222222222,4.105882352941176,3.5785714285714287
Australia & New Zealand,BF-007,3.9285714285714284,3.272727272727273,4.6,3.672043010752688,4.247474747474747,4.340909090909091,4.296296296296297,4.049295774647887,4.632352941176471,4.257894736842105,4.423611111111111,5.694117647058824,3.992857142857143
Australia & New Zealand,BF-008,3.3701298701298703,4.017045454545454,5.027777777777778,4.768817204301075,4.308080808080808,5.215909090909091,4.882716049382716,3.359154929577465,5.0588235294117645,5.157894736842105,4.854166666666667,4.135294117647059,3.9214285714285713
Australia & New Zealand,BF-018,3.3095238095238093,4.323863636363637,5.4,5.231182795698925,4.71969696969697,6,5.518518518518518,3.3732394366197185,6.036764705882353,5.478947368421053,5.534722222222222,4.011764705882353,3.2642857142857142
Australia & New Zealand,BF-020,2.816017316017316,3.8920454545454546,6.227777777777778,5.424731182795699,4.315656565656566,6.323863636363637,5.179012345679013,2.795774647887324,5.595588235294118,5.963157894736842,5.513888888888889,3.0470588235294116,4.285714285714286
Australia & New Zealand,BF-035,3.6406926406926408,4.119318181818182,4.787037037037037,5.198924731182796,5.133838383838384,5.6022727272727275,5.351851851851852,4.147887323943662,5.625,4.9982456140350875,5.159722222222222,4.2823529411764705,3.5428571428571427
Australia & New Zealand,BF-047,4.374458874458875,3.375,4.32962962962963,4.758064516129032,5.320707070707071,5.3977272727272725,4.91358024691358,4.823943661971831,5.360294117647059,4.559649122807017,4.583333333333333,4.552941176470588,5.185714285714286
Australia & New Zealand,BF-201,2.9696969696969697,5.295454545454546,5.479629629629629,5.349462365591398,5.093434343434343,6.215909090909091,5.833333333333333,3.4225352112676055,6.301470588235294,5.457894736842105,5.861111111111111,4.276470588235294,2.7
Australia & New Zealand,BF-210,2.777056277056277,5.090909090909091,6.211111111111111,6.21505376344086,4.876262626262626,6.409090909090909,5.87037037037037,2.7464788732394365,6.220588235294118,6.268421052631579,5.944444444444445,3.4,3.692857142857143
Australia & New Zealand,BF-241,3.0584415584415585,5.795454545454546,5.761111111111111,5.580645161290323,5.391414141414141,6.068181818181818,6.283950617283951,3.316901408450704,6.5588235294117645,5.6421052631578945,6.256944444444445,4.5,2.2285714285714286
Australia & New Zealand,BF-244,3.3333333333333335,5.448863636363637,5.333333333333333,5.967741935483871,5.6893939393939394,6.278409090909091,6.080246913580247,3.7183098591549295,6.257352941176471,5.410526315789474,5.708333333333333,4.252941176470588,2.942857142857143
Australia & New Zealand,BF-247,3.1493506493506493,5.170454545454546,5.066666666666666,5.424731182795699,5.320707070707071,5.9375,5.8580246913580245,3.647887323943662,6.1838235294117645,5.254385964912281,5.465277777777778,4.511764705882353,3.164285714285714
Australia & New Zealand,BF-250,3.367965367965368,4.909090909090909,5.35,5.774193548387097,5.737373737373737,6.4602272727272725,5.969135802469136,3.9014084507042255,6.294117647058823,5.5473684210526315,5.701388888888889,4.023529411764706,3.0785714285714287
Australia & New Zealand,BM-002,3.675324675324675,4.5227272727272725,4.883333333333334,5.897849462365591,5.606060606060606,6.073863636363637,5.580246913580247,3.704225352112676,5.977941176470588,5.078947368421052,5.097222222222222,4,3.645238095238095
Australia & New Zealand,BM-017,4.1147186147186146,3.602272727272727,4.794444444444444,4.688172043010753,5.242424242424242,5.153409090909091,5.018518518518518,4.183098591549296,5.338235294117647,4.487719298245614,4.361111111111111,4.811764705882353,4.228571428571429
Australia & New Zealand,BM-027,2.6774891774891776,4.392045454545454,6.138888888888889,6.172043010752688,4.590909090909091,6.693181818181818,6.253086419753086,2.76056338028169,6.147058823529412,6.06140350877193,5.555555555555555,3.0294117647058822,2.692857142857143
Australia & New Zealand,BM-030,3.16017316017316,3.664772727272727,5.638888888888889,5.860215053763441,4.7727272727272725,6.2897727272727275,5.450617283950617,3.3309859154929575,5.5661764705882355,5.535087719298246,4.923611111111111,3.347058823529412,4.25
Australia & New Zealand,BM-032,3.5844155844155843,4.107954545454546,5.4944444444444445,5.801075268817204,5.570707070707071,6.096590909090909,5.845679012345679,3.8028169014084505,6.25,5.278947368421052,5.118055555555555,3.8411764705882354,3.2928571428571427
Australia & New Zealand,BM-040,3.738095238095238,3.8181818181818183,4.838888888888889,4.725806451612903,4.752525252525253,5.693181818181818,5.345679012345679,3.4295774647887325,5.536764705882353,4.7,4.895833333333333,4.470588235294118,3.6857142857142855
Australia & New Zealand,BM-202,3.6796536796536796,3.3125,4.105555555555555,3.78494623655914,4.525252525252525,4.784090909090909,4.345679012345679,3.8450704225352115,4.860294117647059,3.9789473684210526,4.4375,5.617647058823529,3.842857142857143
Australia & New Zealand,BM-210,4.084415584415584,4.994318181818182,5.055555555555555,5.516129032258065,5.803030303030303,6.028409090909091,5.839506172839506,3.6549295774647885,6.154411764705882,4.978947368421053,5.409722222222222,4.870588235294117,2.7357142857142858
Australia & New Zealand,BM-211,3.9393939393939394,3.2386363636363638,4.1648148148148145,4.494623655913978,4.654040404040404,5.357954545454546,4.790123456790123,3.852112676056338,4.992647058823529,4.405263157894737,4.409722222222222,4.617647058823529,4.95
Australia & New Zealand,BM-219,4.692640692640692,3.164772727272727,3.411111111111111,3.424731182795699,4.027777777777778,3.852272727272727,4.092592592592593,4.838028169014085,3.9705882352941178,3.5578947368421052,3.6041666666666665,5.517647058823529,5.042857142857143
Australia & New Zealand,BM-226,3.235930735930736,3.403409090909091,4.7444444444444445,4.21505376344086,4.363636363636363,5.2272727272727275,5.018518518518518,3.387323943661972,5.242647058823529,4.668421052631579,4.722222222222222,4.929411764705883,4.2785714285714285
Australia & New Zealand,BM-227,3.8484848484848486,4.75,4.655555555555556,5.532258064516129,5.840909090909091,5.761363636363637,5.617283950617284,3.8098591549295775,5.625,4.947368421052632,5.180555555555555,4.647058823529412,3.4214285714285713
Australia & New Zealand,BM-238,4.625541125541125,3.1079545454545454,3.8722222222222222,3.8978494623655915,4.777777777777778,4.431818181818182,4.771604938271605,4.380281690140845,4.794117647058823,3.8684210526315788,4.125,5.358823529411764,4.585714285714285
Australia & New Zealand,BM-250,3.380952380952381,4.1477272727272725,5.483333333333333,5.575268817204301,5.282828282828283,6.295454545454546,5.771604938271605,3.2535211267605635,6.389705882352941,5.426315789473684,5.402777777777778,3.8941176470588235,3.0214285714285714
Australia & New Zealand,BM-253,3.945887445887446,3.8636363636363638,4.955555555555556,5.580645161290323,5.333333333333333,5.715909090909091,5.049382716049383,4.288732394366197,4.970588235294118,5.031578947368421,4.645833333333333,3.9941176470588236,4.511904761904762
Australia & New Zealand,LF-202,3.9393939393939394,3.4886363636363638,4.855555555555555,4.666666666666667,4.563131313131313,5.267045454545454,4.771604938271605,4.669014084507042,5.139705882352941,4.775438596491228,4.541666666666667,4.211764705882353,4.021428571428571
Australia & New Zealand,LF-206,4.5562770562770565,5.113636363636363,4.127777777777778,5.268817204301075,5.891414141414141,5.204545454545454,5.45679012345679,5.126760563380282,5.602941176470588,4.447368421052632,4.986111111111111,5.211764705882353,3.35
Australia & New Zealand,LF-208,3.8484848484848486,3.4375,4.311111111111111,3.9838709677419355,4.042929292929293,4.8352272727272725,4.932098765432099,4.380281690140845,5.110294117647059,4.571929824561403,4.4375,4.588235294117647,4.942857142857143
Australia & New Zealand,LF-209,2.7683982683982684,4.909090909090909,5.8,4.956989247311828,3.9065656565656566,5.721590909090909,5.580246913580247,2.795774647887324,5.5661764705882355,5.815789473684211,5.9375,3.9176470588235293,3.342857142857143
Australia & New Zealand,LF-210,3.435064935064935,4.465909090909091,4.861111111111111,4.403225806451613,4.356060606060606,5.159090909090909,5.3580246913580245,3.73943661971831,5.477941176470588,4.936842105263158,5.326388888888889,5.0588235294117645,3.157142857142857
Australia & New Zealand,LF-213,3.5,4.238636363636363,4.688888888888889,4.145161290322581,4.305555555555555,5.011363636363637,5.407407407407407,3.464788732394366,5.661764705882353,4.526315789473684,5.013888888888889,5.141176470588236,3.4857142857142858
Australia & New Zealand,LF-216,4.316017316017316,3.8011363636363638,4.394444444444445,4.21505376344086,4.3686868686868685,4.857954545454546,4.648148148148148,4.964788732394366,4.897058823529412,4.189473684210526,4.694444444444445,4.9411764705882355,4.207142857142857
Australia & New Zealand,LF-219,3.551948051948052,4.607954545454546,4.833333333333333,4.580645161290323,4.555555555555555,5.056818181818182,5.537037037037037,3.6971830985915495,5.830882352941177,4.747368421052632,5.104166666666667,5.052941176470588,3.2357142857142858
Australia & New Zealand,LF-220,3.1277056277056277,3.5625,5.311111111111111,4.424731182795699,4.02020202020202,5.5625,4.666666666666667,3.2746478873239435,5.375,5.21578947368421,5.354166666666667,3.911764705882353,3.5357142857142856
Australia & New Zealand,LF-226,4.413419913419913,4.420454545454546,4.25,4.548387096774194,5.19949494949495,4.9375,5.104938271604938,4.697183098591549,5.345588235294118,4.573684210526316,4.770833333333333,5.052941176470588,3.842857142857143
Australia & New Zealand,LF-228,2.9004329004329006,4.028409090909091,5.094444444444444,4.672043010752688,3.9823232323232323,5.488636363636363,5.493827160493828,3.464788732394366,5.661764705882353,5.163157894736842,5.354166666666667,4.435294117647059,3.4285714285714284
