sub_id,word,ink,response,rt
S13,purple,green,green,624.9024860842868
S13,purple,green,green,624.9024860842868
S13,purple,red,red,647.1926684355633
S13,purple,red,NA,NA
S13,purple,red,red,723.748709223116
S13,purple,red,red,723.748709223116
S13,purple,red,red,645.184595584712
S13,purple,red,red,645.184595584712
S13,purple,red,red,637.6697251504307
S13,purple,red,red,637.6697251504307
S13,purple,red,red,565.6092834271983
S13,purple,red,red,565.6092834271983
S13,purple,brown,brown,559.1959060710824
S13,purple,brown,brown,559.1959060710824
S13,purple,brown,brown,686.5233925880347
S13,purple,brown,brown,686.5233925880347
S13,purple,brown,brown,553.7930252578611
S13,purple,brown,brown,553.7930252578611
S13,purple,brown,brown,663.6746264798309
S13,purple,brown,brown,663.6746264798309
S13,purple,brown,purple,572.9835650520471
S13,purple,brown,purple,572.9835650520471
S13,green,blue,blue,702.7805003860082
S13,green,blue,blue,702.7805003860082
S13,green,blue,blue,599.1662587154981
S13,green,blue,blue,599.1662587154981
S13,green,blue,blue,452.1779292959702
S13,green,blue,blue,452.1779292959702
S13,green,blue,NA,NA
S13,green,blue,blue,574.8770526683523
S13,green,blue,blue,651.1933150335324
S13,green,blue,blue,651.1933150335324
S13,green,purple,purple,567.5197679726716
S13,green,purple,purple,567.5197679726716
S13,green,purple,purple,592.2778219949206
S13,green,purple,purple,592.2778219949206
S13,green,purple,NA,NA
S13,green,purple,purple,672.7684845641936
S13,green,purple,purple,578.6766271497272
S13,green,purple,purple,578.6766271497272
S13,green,purple,purple,781.87359368696
S13,green,purple,purple,781.87359368696
S13,green,green,green,585.7283404996342
S13,green,green,green,585.7283404996342
S13,green,green,green,618.8034333099795
S13,green,green,green,618.8034333099795
S13,green,green,green,632.358910608711
S13,green,green,green,632.358910608711
S13,green,green,green,682.1578895904787
S13,green,green,green,682.1578895904787
S13,green,green,green,540.879937427819
S13,green,green,green,540.879937427819
S13,green,red,red,606.3920119000725
S13,green,red,red,606.3920119000725
S13,green,red,red,741.7001663477664
S13,green,red,red,741.7001663477664
S13,green,red,red,645.4816767607701
S13,green,red,red,645.4816767607701
S13,green,red,red,738.8088423325858
S13,green,red,red,738.8088423325858
S13,green,red,red,538.7107034350141
S13,green,red,red,538.7107034350141
S13,green,brown,brown,627.3411924988266
S13,green,brown,brown,627.3411924988266
S13,green,brown,brown,621.9116348110173
S13,green,brown,brown,621.9116348110173
S13,green,brown,brown,669.0069092259102
S13,green,brown,brown,669.0069092259102
S13,green,brown,brown,628.7814761459219
S13,green,brown,brown,628.7814761459219
S13,green,brown,brown,586.3606513270779
S13,green,brown,brown,586.3606513270779
S13,red,blue,blue,594.7072554805313
S13,red,blue,blue,594.7072554805313
S13,red,blue,blue,698.6821308800322
S13,red,blue,blue,698.6821308800322
S13,red,blue,blue,699.4053258210372
S13,red,blue,blue,699.4053258210372
S13,red,blue,blue,464.48113887850366
S13,red,blue,blue,464.48113887850366
S13,red,blue,blue,590.502874018792
S13,red,blue,blue,590.502874018792
S13,red,purple,NA,NA
S13,red,purple,purple,653.9297540809076
S13,red,purple,purple,550.4807763307817
S13,red,purple,purple,550.4807763307817
S13,red,purple,purple,698.0651297697526
S13,red,purple,red,698.0651297697526
S13,red,purple,purple,619.1485376014762
S13,red,purple,purple,619.1485376014762
S13,red,purple,purple,604.5594622935481
S13,red,purple,purple,604.5594622935481
S13,red,green,green,660.3725221819369
S13,red,green,green,660.3725221819369
S13,red,green,green,636.3615267242404
S13,red,green,red,636.3615267242404
S13,red,green,green,608.7185113680941
S13,red,green,green,608.7185113680941
S13,red,green,green,746.4050684363231
S13,red,green,green,746.4050684363231
S13,red,green,green,544.6148278094366
S13,red,green,green,544.6148278094366
S13,red,red,red,649.0119071697998
S13,red,red,red,649.0119071697998
S13,red,red,red,689.240336530538
S13,red,red,red,689.240336530538
S13,red,red,red,585.7034015355495
S13,red,red,red,585.7034015355495
S13,red,red,red,584.1020492875799
S13,red,red,red,584.1020492875799
S13,red,red,red,408.09929604531476
S13,red,red,red,408.09929604531476
S13,red,brown,brown,556.1545642962366
S13,red,brown,brown,556.1545642962366
S13,red,brown,brown,715.0535551819695
S13,red,brown,brown,715.0535551819695
S13,red,brown,brown,640.0686856442808
S13,red,brown,brown,640.0686856442808
S13,red,brown,brown,755.5916179150281
S13,red,brown,brown,755.5916179150281
S13,red,brown,red,460.60754353567336
S13,red,brown,NA,NA
S13,brown,blue,NA,NA
S13,brown,blue,blue,567.2512272931311
S13,brown,blue,blue,624.788501111841
S13,brown,blue,NA,NA
S13,brown,blue,blue,538.8206612139235
S13,brown,blue,blue,538.8206612139235
S13,brown,blue,blue,668.2251643154929
S13,brown,blue,blue,668.2251643154929
S13,brown,blue,blue,558.6936003416588
S13,brown,blue,blue,558.6936003416588
S13,brown,purple,purple,784.9771664085838
S13,brown,purple,purple,784.9771664085838
S13,brown,purple,purple,546.6037056027212
S13,brown,purple,purple,546.6037056027212
S13,brown,purple,purple,427.39796476259323
S13,brown,purple,purple,427.39796476259323
S13,brown,purple,purple,608.4863917966977
S13,brown,purple,NA,NA
S13,brown,purple,purple,429.2254749490089
S13,brown,purple,purple,429.2254749490089
S13,brown,green,green,683.7003684471516
S13,brown,green,green,683.7003684471516
S13,brown,green,green,733.197853373579
S13,brown,green,green,733.197853373579
S13,brown,green,green,679.711044532647
S13,brown,green,green,679.711044532647
S13,brown,green,NA,NA
S13,brown,green,NA,NA
S13,brown,green,green,650.3856042553438
S13,brown,green,green,650.3856042553438
S13,brown,red,red,563.084488103573
S13,brown,red,red,563.084488103573
S13,brown,red,red,610.0805743066979
S13,brown,red,NA,NA
S13,brown,red,red,664.2490653902546
S13,brown,red,red,664.2490653902546
S13,brown,red,red,640.6810515398511
S13,brown,red,red,640.6810515398511
S13,brown,red,red,651.0482423599736
S13,brown,red,red,651.0482423599736
S13,brown,brown,brown,573.9234943406263
S13,brown,brown,brown,573.9234943406263
S13,brown,brown,brown,516.991241098375
S13,brown,brown,brown,516.991241098375
S13,brown,brown,brown,642.1089963723448
S13,brown,brown,brown,642.1089963723448
S13,brown,brown,brown,534.3989613277595
S13,brown,brown,brown,534.3989613277595
S13,brown,brown,brown,597.3179853446767
S13,brown,brown,brown,597.3179853446767
S14,blue,blue,blue,762.5327741843024
S14,blue,blue,blue,762.5327741843024
S14,blue,blue,blue,730.0653490382837
S14,blue,blue,blue,730.0653490382837
S14,blue,blue,blue,688.0950909499184
S14,blue,blue,blue,688.0950909499184
S14,blue,blue,blue,612.207608235513
S14,blue,blue,blue,612.207608235513
S14,blue,blue,blue,678.9991359621081
S14,blue,blue,blue,678.9991359621081
S14,blue,purple,purple,679.8795647574798
S14,blue,purple,purple,679.8795647574798
S14,blue,purple,purple,690.8177371272271
S14,blue,purple,purple,690.8177371272271
S14,blue,purple,purple,758.2167213570569
S14,blue,purple,purple,758.2167213570569
S14,blue,purple,purple,670.2278410151196
S14,blue,purple,purple,670.2278410151196
S14,blue,purple,purple,720.2786284514616
S14,blue,purple,purple,720.2786284514616
S14,blue,green,green,777.7313640653309
S14,blue,green,green,777.7313640653309
S14,blue,green,green,735.2823059861641
S14,blue,green,green,735.2823059861641
S14,blue,green,blue,763.16511355942
S14,blue,green,green,763.16511355942
S14,blue,green,blue,649.2413250663375
S14,blue,green,green,649.2413250663375
S14,blue,green,green,710.8615924761019
S14,blue,green,green,710.8615924761019
S14,blue,red,red,733.9823494290918
S14,blue,red,red,733.9823494290918
S14,blue,red,red,677.8156839134999
S14,blue,red,red,677.8156839134999
S14,blue,red,red,662.0790272402865
S14,blue,red,red,662.0790272402865
S14,blue,red,red,631.7093399016602
S14,blue,red,red,631.7093399016602
S14,blue,red,red,834.8663453515844
S14,blue,red,red,834.8663453515844
S14,blue,brown,brown,654.8865829574164
S14,blue,brown,brown,654.8865829574164
S14,blue,brown,brown,710.0768484840728
S14,blue,brown,brown,710.0768484840728
S14,blue,brown,brown,720.7887610616768
S14,blue,brown,brown,720.7887610616768
S14,blue,brown,brown,678.1573146377658
S14,blue,brown,brown,678.1573146377658
S14,blue,brown,brown,683.5613641408247
S14,blue,brown,brown,683.5613641408247
S14,purple,blue,blue,640.8338911049985
S14,purple,blue,blue,640.8338911049985
S14,purple,blue,blue,563.9560686178901
S14,purple,blue,blue,563.9560686178901
S14,purple,blue,blue,654.5079270324557
S14,purple,blue,blue,654.5079270324557
S14,purple,blue,blue,689.4243950770993
S14,purple,blue,blue,689.4243950770993
S14,purple,blue,blue,687.9890449715368
S14,purple,blue,blue,687.9890449715368
S14,purple,purple,purple,608.1463759706864
S14,purple,purple,purple,608.1463759706864
S14,purple,purple,purple,674.9472691829593
S14,purple,purple,purple,674.9472691829593
S14,purple,purple,purple,714.8301561829735
S14,purple,purple,purple,714.8301561829735
S14,purple,purple,purple,600.5562005901422
S14,purple,purple,purple,600.5562005901422
S14,purple,purple,purple,751.0324642067171
S14,purple,purple,purple,751.0324642067171
S14,purple,green,green,834.2173286095858
S14,purple,green,green,834.2173286095858
S14,purple,green,green,752.445982350218
S14,purple,green,green,752.445982350218
S14,purple,green,green,617.8667430326249
S14,purple,green,green,617.8667430326249
S14,purple,green,green,683.7506555341582
S14,purple,green,NA,NA
S14,purple,green,green,811.3223236043392
S14,purple,green,green,811.3223236043392
S14,purple,red,red,764.9259024075965
S14,purple,red,red,764.9259024075965
S14,purple,red,red,704.5493071825689
S14,purple,red,red,704.5493071825689
S14,purple,red,red,867.3296552139757
S14,purple,red,red,867.3296552139757
S14,purple,red,red,673.1903261234206
S14,purple,red,red,673.1903261234206
S14,purple,red,red,534.0630589859649
S14,purple,red,red,534.0630589859649
S14,purple,brown,brown,632.8456921287809
S14,purple,brown,brown,632.8456921287809
S14,purple,brown,brown,588.0731998293702
S14,purple,brown,brown,588.0731998293702
S14,purple,brown,brown,687.5376782196616
S14,purple,brown,brown,687.5376782196616
S14,purple,brown,purple,757.7358056449608
S14,purple,brown,brown,757.7358056449608
S14,purple,brown,brown,685.5874284155096
S14,purple,brown,brown,685.5874284155096
S14,green,blue,blue,699.4582209909648
S14,green,blue,blue,699.4582209909648
S14,green,blue,blue,728.6238904450936
S14,green,blue,blue,728.6238904450936
S14,green,blue,blue,729.342311386465
S14,green,blue,blue,729.342311386465
S14,green,blue,blue,576.6444672969228
S14,green,blue,green,576.6444672969228
S14,green,blue,blue,636.2554473304807
S14,green,blue,blue,636.2554473304807
S14,green,purple,purple,648.8986949610626
S14,green,purple,purple,648.8986949610626
S14,green,purple,purple,687.5351852491418
S14,green,purple,green,687.5351852491418
S14,green,purple,purple,690.6138153819331
S14,green,purple,purple,690.6138153819331
S14,green,purple,purple,744.4938684214476
S14,green,purple,purple,744.4938684214476
S14,green,purple,purple,718.7669255359388
S14,green,purple,purple,718.7669255359388
S14,green,green,green,735.9060770844773
S14,green,green,green,735.9060770844773
S14,green,green,green,633.139983850198
S14,green,green,green,633.139983850198
S14,green,green,green,762.0059271437881
S14,green,green,green,762.0059271437881
S14,green,green,green,668.9172152166736
S14,green,green,green,668.9172152166736
S14,green,green,green,573.6017497754564
S14,green,green,green,573.6017497754564
S14,green,red,red,687.8134738800775
S14,green,red,red,687.8134738800775
S14,green,red,red,756.0895162523807
S14,green,red,red,756.0895162523807
S14,green,red,red,672.839894951018
S14,green,red,red,672.839894951018
S14,green,red,red,645.2081312206946
S14,green,red,green,645.2081312206946
S14,green,red,red,685.086796189301
S14,green,red,red,685.086796189301
S14,green,brown,brown,730.1967716934727
S14,green,brown,NA,NA
S14,green,brown,brown,813.0268460552996
S14,green,brown,brown,813.0268460552996
S14,green,brown,brown,645.8399642551122
S14,green,brown,brown,645.8399642551122
S14,green,brown,brown,815.9049334522329
S14,green,brown,brown,815.9049334522329
S14,green,brown,brown,622.7200042505608
S14,green,brown,brown,622.7200042505608
S14,red,blue,blue,657.7495256649822
S14,red,blue,blue,657.7495256649822
S14,red,blue,blue,710.1977997728886
S14,red,blue,blue,710.1977997728886
S14,red,blue,blue,600.1432601748701
S14,red,blue,blue,600.1432601748701
S14,red,blue,blue,668.5007980830507
S14,red,blue,blue,668.5007980830507
S14,red,blue,blue,669.8689638931162
S14,red,blue,blue,669.8689638931162
S14,red,purple,purple,742.143479786667
S14,red,purple,purple,742.143479786667
S14,red,purple,purple,711.8385830748744
S14,red,purple,purple,711.8385830748744
S14,red,purple,purple,788.3448590742427
S14,red,purple,purple,788.3448590742427
S14,red,purple,red,513.1386242958945
S14,red,purple,purple,513.1386242958945
S14,red,purple,purple,780.9776319437317
S14,red,purple,purple,780.9776319437317
S14,red,green,green,854.2412830263818
S14,red,green,green,854.2412830263818
S14,red,green,green,670.226572144474
S14,red,green,green,670.226572144474
S14,red,green,green,726.4438371385016
S14,red,green,green,726.4438371385016
S14,red,green,green,571.9098098323896
S14,red,green,green,571.9098098323896
S14,red,green,green,666.2873239118804
S14,red,green,green,666.2873239118804
S14,red,red,red,725.1077622562001
S14,red,red,red,725.1077622562001
S14,red,red,red,741.1993099864005
S14,red,red,red,741.1993099864005
S14,red,red,red,539.9084144354507
S14,red,red,NA,NA
S14,red,red,red,664.2171755477867
S14,red,red,NA,NA
S14,red,red,red,691.877363432938
S14,red,red,red,691.877363432938
S14,red,brown,brown,710.5836451317459
S14,red,brown,brown,710.5836451317459
S14,red,brown,brown,789.7074886580051
S14,red,brown,brown,789.7074886580051
S14,red,brown,brown,551.3636852356486
S14,red,brown,brown,551.3636852356486
S14,red,brown,brown,677.1429288869538
S14,red,brown,brown,677.1429288869538
S14,red,brown,brown,700.4249731272
S14,red,brown,brown,700.4249731272
S14,brown,blue,blue,717.1072925323471
S14,brown,blue,blue,717.1072925323471
S14,brown,blue,blue,749.8143523252494
S14,brown,blue,blue,749.8143523252494
S14,brown,blue,blue,634.3942013815546
S14,brown,blue,blue,634.3942013815546
S14,brown,blue,blue,829.2967457189515
S14,brown,blue,NA,NA
S14,brown,blue,blue,639.1653466474868
S14,brown,blue,blue,639.1653466474868
S14,brown,purple,purple,679.1406797633658
S14,brown,purple,purple,679.1406797633658
S14,brown,purple,purple,647.095894471055
S14,brown,purple,purple,647.095894471055
S14,brown,purple,brown,636.1994155720856
S14,brown,purple,purple,636.1994155720856
S14,brown,purple,purple,818.2736653492415
S14,brown,purple,purple,818.2736653492415
S14,brown,purple,purple,719.1612915430495
S14,brown,purple,purple,719.1612915430495
S14,brown,green,green,773.8743833503053
S14,brown,green,green,773.8743833503053
S14,brown,green,green,761.2026244144118
S14,brown,green,green,761.2026244144118
S14,brown,green,green,903.5688514923912
S14,brown,green,green,903.5688514923912
S14,brown,green,green,519.6675871776858
S14,brown,green,green,519.6675871776858
S14,brown,green,green,733.8989570195913
S14,brown,green,green,733.8989570195913
S14,brown,red,red,724.3212262014331
S14,brown,red,red,724.3212262014331
S14,brown,red,red,766.2806501370857
S14,brown,red,red,766.2806501370857
S14,brown,red,red,628.2635658550416
S14,brown,red,red,628.2635658550416
S14,brown,red,red,768.9156174694032
S14,brown,red,red,768.9156174694032
S14,brown,red,red,654.9860125741035
S14,brown,red,red,654.9860125741035
S14,brown,brown,brown,713.878275991835
S14,brown,brown,brown,713.878275991835
S14,brown,brown,brown,643.4845974128024
S14,brown,brown,brown,643.4845974128024
S14,brown,brown,brown,681.1484171229469
S14,brown,brown,brown,681.1484171229469
S14,brown,brown,NA,NA
S14,brown,brown,brown,634.3992772382985
S14,brown,brown,brown,578.7478021248003
S14,brown,brown,brown,578.7478021248003
S15,blue,blue,blue,634.2548283556106
S15,blue,blue,blue,634.2548283556106
S15,blue,blue,blue,716.6579690689399
S15,blue,blue,blue,716.6579690689399
S15,blue,blue,blue,672.6604078378788
S15,blue,blue,blue,672.6604078378788
S15,blue,blue,blue,563.834679459166
S15,blue,blue,NA,NA
S15,blue,blue,blue,622.5683975245252
S15,blue,blue,blue,622.5683975245252
S15,blue,purple,purple,786.7370911060945
S15,blue,purple,purple,786.7370911060945
S15,blue,purple,purple,663.0107705499601
S15,blue,purple,purple,663.0107705499601
S15,blue,purple,purple,712.7115528215862
S15,blue,purple,purple,712.7115528215862
S15,blue,purple,purple,677.2596050876263
S15,blue,purple,purple,677.2596050876263
S15,blue,purple,NA,NA
S15,blue,purple,purple,673.7527920558595
S15,blue,green,blue,654.8362184697371
S15,blue,green,green,654.8362184697371
S15,blue,green,green,645.5798571290924
S15,blue,green,green,645.5798571290924
S15,blue,green,green,671.3423105461795
S15,blue,green,green,671.3423105461795
S15,blue,green,green,689.8592954932858
S15,blue,green,green,689.8592954932858
S15,blue,green,NA,NA
S15,blue,green,green,695.9473440107549
S15,blue,red,red,737.6226253835674
S15,blue,red,red,737.6226253835674
S15,blue,red,red,697.1183902415925
S15,blue,red,NA,NA
S15,blue,red,red,700.0440243264849
S15,blue,red,red,700.0440243264849
S15,blue,red,red,770.2864998662403
S15,blue,red,red,770.2864998662403
S15,blue,red,red,682.1421267181428
S15,blue,red,red,682.1421267181428
S15,blue,brown,brown,735.0683084946313
S15,blue,brown,brown,735.0683084946313
S15,blue,brown,brown,606.4994997581389
S15,blue,brown,brown,606.4994997581389
S15,blue,brown,brown,755.9380800083101
S15,blue,brown,brown,755.9380800083101
S15,blue,brown,brown,680.4775135221711
S15,blue,brown,brown,680.4775135221711
S15,blue,brown,brown,836.5538367118191
S15,blue,brown,brown,836.5538367118191
S15,purple,blue,blue,780.3573515291598
S15,purple,blue,blue,780.3573515291598
S15,purple,blue,blue,856.3555213294444
S15,purple,blue,blue,856.3555213294444
S15,purple,blue,blue,765.9367223668597
S15,purple,blue,purple,765.9367223668597
S15,purple,blue,blue,570.1894776778992
S15,purple,blue,blue,570.1894776778992
S15,purple,blue,blue,740.3801252405325
S15,purple,blue,blue,740.3801252405325
S15,purple,purple,purple,617.2374734923206
S15,purple,purple,purple,617.2374734923206
S15,purple,purple,purple,649.2836388655005
S15,purple,purple,purple,649.2836388655005
S15,purple,purple,purple,630.398253495667
S15,purple,purple,purple,630.398253495667
S15,purple,purple,purple,728.8896623039997
S15,purple,purple,purple,728.8896623039997
S15,purple,purple,purple,577.60734389968
S15,purple,purple,purple,577.60734389968
S15,purple,green,purple,686.7652872304386
S15,purple,green,green,686.7652872304386
S15,purple,green,green,751.9821098589624
S15,purple,green,green,751.9821098589624
S15,purple,green,green,645.0252152940648
S15,purple,green,NA,NA
S15,purple,green,green,761.1635953893003
S15,purple,green,green,761.1635953893003
S15,purple,green,green,745.1637513331125
S15,purple,green,green,745.1637513331125
S15,purple,red,red,742.0639264516797
S15,purple,red,red,742.0639264516797
S15,purple,red,red,725.145224003211
S15,purple,red,red,725.145224003211
S15,purple,red,red,705.7469552749737
S15,purple,red,red,705.7469552749737
S15,purple,red,red,670.479113972318
S15,purple,red,red,670.479113972318
S15,purple,red,red,644.5321548220898
S15,purple,red,red,644.5321548220898
S15,purple,brown,brown,680.4143597647776
S15,purple,brown,brown,680.4143597647776
S15,purple,brown,brown,708.9190172855452
S15,purple,brown,brown,708.9190172855452
S15,purple,brown,brown,736.0797288118284
S15,purple,brown,purple,736.0797288118284
S15,purple,brown,brown,730.9008725487713
S15,purple,brown,brown,730.9008725487713
S15,purple,brown,brown,548.7444918968927
S15,purple,brown,brown,548.7444918968927
S15,green,blue,blue,681.3524782995673
S15,green,blue,blue,681.3524782995673
S15,green,blue,blue,694.5935977967766
S15,green,blue,blue,694.5935977967766
S15,green,blue,blue,694.1545512946524
S15,green,blue,blue,694.1545512946524
S15,green,blue,blue,755.8417399869089
S15,green,blue,blue,755.8417399869089
S15,green,blue,blue,705.2318616706326
S15,green,blue,blue,705.2318616706326
S15,green,purple,NA,NA
S15,green,purple,purple,776.3302900621031
S15,green,purple,purple,778.3716379274264
S15,green,purple,NA,NA
S15,green,purple,purple,752.463556417417
S15,green,purple,purple,752.463556417417
S15,green,purple,purple,707.0209712007736
S15,green,purple,purple,707.0209712007736
S15,green,purple,green,659.0132761381765
S15,green,purple,purple,659.0132761381765
S15,green,green,green,566.7316699684968
S15,green,green,green,566.7316699684968
S15,green,green,green,558.6718950524945
S15,green,green,green,558.6718950524945
S15,green,green,green,732.5579486595975
S15,green,green,green,732.5579486595975
S15,green,green,green,634.561227330078
S15,green,green,green,634.561227330078
S15,green,green,green,518.9103430276888
S15,green,green,green,518.9103430276888
S15,green,red,red,652.6233638442002
S15,green,red,red,652.6233638442002
S15,green,red,red,718.4344771934532
S15,green,red,red,718.4344771934532
S15,green,red,red,623.7618953108645
S15,green,red,red,623.7618953108645
S15,green,red,red,605.6143995461978
S15,green,red,red,605.6143995461978
S15,green,red,red,594.1397324696477
S15,green,red,red,594.1397324696477
S15,green,brown,brown,847.5173868954141
S15,green,brown,brown,847.5173868954141
S15,green,brown,brown,777.428922014859
S15,green,brown,brown,777.428922014859
S15,green,brown,brown,698.1302077507798
S15,green,brown,brown,698.1302077507798
S15,green,brown,brown,745.9540638022402
S15,green,brown,brown,745.9540638022402
S15,green,brown,brown,844.9029867578985
S15,green,brown,brown,844.9029867578985
S15,red,blue,blue,689.4475963074012
S15,red,blue,blue,689.4475963074012
S15,red,blue,blue,662.9963909155406
S15,red,blue,blue,662.9963909155406
S15,red,blue,blue,623.1063581803533
S15,red,blue,blue,623.1063581803533
S15,red,blue,blue,689.1586059065583
S15,red,blue,blue,689.1586059065583
S15,red,blue,blue,698.8161299421404
S15,red,blue,blue,698.8161299421404
S15,red,purple,purple,758.5692486614935
S15,red,purple,purple,758.5692486614935
S15,red,purple,purple,653.1029709623236
S15,red,purple,purple,653.1029709623236
S15,red,purple,purple,721.0463356977133
S15,red,purple,purple,721.0463356977133
S15,red,purple,purple,706.2048716878882
S15,red,purple,purple,706.2048716878882
S15,red,purple,purple,622.8695052276358
S15,red,purple,purple,622.8695052276358
S15,red,green,green,678.2393920984408
S15,red,green,green,678.2393920984408
S15,red,green,NA,NA
S15,red,green,green,568.8715975783659
S15,red,green,red,796.2138489288461
S15,red,green,green,796.2138489288461
S15,red,green,green,592.120024017073
S15,red,green,green,592.120024017073
S15,red,green,green,624.5162186704853
S15,red,green,green,624.5162186704853
S15,red,red,red,585.7491490627568
S15,red,red,red,585.7491490627568
S15,red,red,red,644.6933569868535
S15,red,red,red,644.6933569868535
S15,red,red,red,621.3923907092981
S15,red,red,red,621.3923907092981
S15,red,red,red,606.6176876913881
S15,red,red,red,606.6176876913881
S15,red,red,red,638.3323282364793
S15,red,red,red,638.3323282364793
S15,red,brown,brown,556.1315501280285
S15,red,brown,brown,556.1315501280285
S15,red,brown,brown,673.6620063699465
S15,red,brown,brown,673.6620063699465
S15,red,brown,brown,664.9655402080533
S15,red,brown,brown,664.9655402080533
S15,red,brown,brown,787.20591362278
S15,red,brown,brown,787.20591362278
S15,red,brown,brown,795.3530653368875
S15,red,brown,brown,795.3530653368875
S15,brown,blue,blue,662.9352665221883
S15,brown,blue,blue,662.9352665221883
S15,brown,blue,brown,844.7106984504558
S15,brown,blue,NA,NA
S15,brown,blue,blue,842.0268541153534
S15,brown,blue,blue,842.0268541153534
S15,brown,blue,blue,721.0550637979378
S15,brown,blue,blue,721.0550637979378
S15,brown,blue,blue,592.1911962368125
S15,brown,blue,blue,592.1911962368125
S15,brown,purple,purple,697.2344786911107
S15,brown,purple,purple,697.2344786911107
S15,brown,purple,purple,714.5564269753157
S15,brown,purple,purple,714.5564269753157
S15,brown,purple,NA,NA
S15,brown,purple,NA,NA
S15,brown,purple,purple,736.5400906449727
S15,brown,purple,purple,736.5400906449727
S15,brown,purple,purple,607.2652586812904
S15,brown,purple,NA,NA
S15,brown,green,green,715.4170935478161
S15,brown,green,green,715.4170935478161
S15,brown,green,brown,788.199499071478
S15,brown,green,green,788.199499071478
S15,brown,green,green,726.281963050815
S15,brown,green,green,726.281963050815
S15,brown,green,green,580.6400635046186
S15,brown,green,green,580.6400635046186
S15,brown,green,green,802.2819895558162
S15,brown,green,brown,802.2819895558162
S15,brown,red,red,757.286475065732
S15,brown,red,red,757.286475065732
S15,brown,red,red,740.7923050209616
S15,brown,red,red,740.7923050209616
S15,brown,red,red,757.4318121476629
S15,brown,red,red,757.4318121476629
S15,brown,red,red,748.5595275763462
S15,brown,red,red,748.5595275763462
S15,brown,red,red,682.4103397712494
S15,brown,red,red,682.4103397712494
S15,brown,brown,brown,668.7210581115081
S15,brown,brown,brown,668.7210581115081
S15,brown,brown,NA,NA
S15,brown,brown,brown,662.4249771553154
S15,brown,brown,brown,616.1998147492125
S15,brown,brown,brown,616.1998147492125
S15,brown,brown,brown,605.6324524567993
S15,brown,brown,brown,605.6324524567993
S15,brown,brown,brown,601.68413542196
S15,brown,brown,brown,601.68413542196
S16,blue,blue,blue,497.265893001144
S16,blue,blue,blue,497.265893001144
S16,blue,blue,blue,322.2737981412459
S16,blue,blue,blue,322.2737981412459
S16,blue,blue,blue,559.7446549615069
S16,blue,blue,blue,559.7446549615069
S16,blue,blue,blue,385.5264939307765
S16,blue,blue,blue,385.5264939307765
S16,blue,blue,blue,433.5807248430179
S16,blue,blue,blue,433.5807248430179
S16,blue,purple,blue,437.95580293932284
S16,blue,purple,purple,437.95580293932284
S16,blue,purple,blue,470.76224742471123
S16,blue,purple,purple,470.76224742471123
S16,blue,purple,purple,652.3854385922419
S16,blue,purple,blue,652.3854385922419
S16,blue,purple,purple,656.3601376336255
S16,blue,purple,purple,656.3601376336255
S16,blue,purple,blue,672.7624630480344
S16,blue,purple,purple,672.7624630480344
S16,blue,green,green,420.212416112168
S16,blue,green,blue,420.212416112168
S16,blue,green,green,668.6200215454428
S16,blue,green,green,668.6200215454428
S16,blue,green,green,592.5633407817649
S16,blue,green,green,592.5633407817649
S16,blue,green,green,594.8433967135768
S16,blue,green,green,594.8433967135768
S16,blue,green,green,630.881971602669
S16,blue,green,green,630.881971602669
S16,blue,red,red,587.67834625841
S16,blue,red,red,587.67834625841
S16,blue,red,red,535.8207038611699
S16,blue,red,blue,535.8207038611699
S16,blue,red,red,621.7888931898436
S16,blue,red,red,621.7888931898436
S16,blue,red,red,470.746870939241
S16,blue,red,red,470.746870939241
S16,blue,red,red,523.88142280881
S16,blue,red,red,523.88142280881
S16,blue,brown,brown,642.0321725291597
S16,blue,brown,brown,642.0321725291597
S16,blue,brown,blue,620.9120086979311
S16,blue,brown,brown,620.9120086979311
S16,blue,brown,brown,653.07589076722
S16,blue,brown,brown,653.07589076722
S16,blue,brown,brown,689.6676513889782
S16,blue,brown,brown,689.6676513889782
S16,blue,brown,brown,464.74584819812713
S16,blue,brown,brown,464.74584819812713
S16,purple,blue,blue,454.04026963686727
S16,purple,blue,blue,454.04026963686727
S16,purple,blue,blue,528.8018486482687
S16,purple,blue,blue,528.8018486482687
S16,purple,blue,blue,613.88169464553
S16,purple,blue,blue,613.88169464553
S16,purple,blue,blue,545.1351586847438
S16,purple,blue,blue,545.1351586847438
S16,purple,blue,blue,692.3380778400968
S16,purple,blue,blue,692.3380778400968
S16,purple,purple,purple,619.4750027411629
S16,purple,purple,purple,619.4750027411629
S16,purple,purple,purple,647.5986387104617
S16,purple,purple,purple,647.5986387104617
S16,purple,purple,purple,601.5867728990495
S16,purple,purple,purple,601.5867728990495
S16,purple,purple,purple,644.0168881084804
S16,purple,purple,purple,644.0168881084804
S16,purple,purple,purple,576.2318758422382
S16,purple,purple,purple,576.2318758422382
S16,purple,green,green,477.79584105525913
S16,purple,green,green,477.79584105525913
S16,purple,green,purple,659.7086060325773
S16,purple,green,green,659.7086060325773
S16,purple,green,NA,NA
S16,purple,green,green,526.3266319180133
S16,purple,green,green,571.8480888998092
S16,purple,green,green,571.8480888998092
S16,purple,green,green,599.0900491134656
S16,purple,green,green,599.0900491134656
S16,purple,red,red,495.623379684423
S16,purple,red,red,495.623379684423
S16,purple,red,red,627.55255555084
S16,purple,red,red,627.55255555084
