user_id,sex,birthyear
22484,female,1963
22490,male,1982
22492,male,1981
22497,male,1988
22498,female,1990
22499,female,1987
22521,female,1988
22522,female,1982
22533,female,1989
22541,male,1984
22547,female,1987
22552,male,1977
22558,female,1978
22564,female,1976
22567,female,1982
22579,female,1985
22583,female,1972
22587,male,1980
22591,male,1987
22593,female,1993
22598,female,1989
22601,male,1987
22642,male,1988
22645,female,1977
22655,male,1979
22657,female,1979
22661,female,1989
22664,female,1981
22668,female,1988
22677,female,1982
22690,female,1985
22705,male,1990
22716,male,1989
22720,female,1988
22723,male,1989
22727,male,1957
22731,female,NA
22744,female,1991
22756,female,1980
22761,male,1988
22763,female,1985
22779,male,1982
22789,female,1984
22794,female,1987
22795,male,1980
22799,male,1977
22805,male,1984
22809,female,1989
22818,male,1973
22822,female,1986
22834,male,1967
22857,female,1985
22878,male,1987
22879,male,1986
22883,female,1984
22892,female,1990
22903,male,1981
22905,female,1969
22907,male,1971
22923,male,1987
22930,male,1987
22931,male,1978
22932,male,1983
22946,male,1977
22955,female,1988
22968,female,1986
22973,female,1985
22976,female,1986
22977,female,1990
22979,male,1963
22981,female,1977
22984,male,1974
22989,female,1975
22990,female,1991
23026,female,1990
23029,male,1985
23030,male,1986
23039,male,1986
23045,female,1990
23048,female,1975
23052,female,1991
23053,male,1988
23056,male,1986
23060,male,1959
23061,female,1974
23063,male,1988
23070,female,1991
23080,female,1973
23081,male,1976
23083,female,1991
23089,female,1985
23100,male,1979
23101,female,1988
23111,female,1980
23123,female,1974
23125,female,1986
23131,male,1989
23138,female,1983
23140,female,1987
23148,female,1975
23150,male,1980
23156,male,1969
23193,male,1967
23198,female,1987
23201,female,NA
23202,male,1991
23203,male,1989
23208,male,1985
23216,female,1990
23221,female,1986
23223,male,1985
23225,female,1990
23243,female,1979
23246,male,1972
23250,male,1987
23279,male,1982
23284,female,1986
23316,female,1987
23319,female,1974
23321,female,1983
23323,female,1980
23325,male,1990
23327,male,1980
23335,female,1987
23343,female,1983
23347,female,1991
23348,female,1986
23353,male,1987
23363,female,1985
23364,female,1988
23372,female,1986
23378,female,1984
23380,female,1985
23398,male,1971
23399,female,1974
23413,male,1989
23436,male,1979
23443,male,1989
23451,female,1977
23454,female,1985
23462,male,1975
23463,male,NA
23464,female,1990
23466,male,1984
23467,female,NA
23469,female,1993
23473,male,1985
23492,male,1957
23499,male,1978
23502,female,1989
23503,female,1985
23504,female,1986
23507,male,1971
23513,female,1976
23523,female,1989
23544,female,NA
23546,male,1984
23555,female,1992
23559,female,1981
23562,female,1981
23572,female,1986
23575,female,1980
23577,female,1969
23578,male,1986
23579,female,1985
23583,female,1985
23586,female,1985
23587,male,1987
23594,female,1981
23605,male,1979
23621,male,1988
23629,male,1983
23634,female,1986
23655,female,1990
23657,female,1991
23658,male,1981
23662,female,1987
23668,male,1986
23670,male,1953
23673,female,1985
23678,male,1972
23679,female,1985
23699,female,1987
23708,female,1991
23710,male,1983
23730,female,1984
23732,male,1987
23738,female,1980
23741,female,1967
23746,female,1966
23747,female,1977
23748,female,1984
23749,male,1985
23755,male,1983
23762,female,1983
23768,male,1988
23769,male,1988
23778,female,1978
23795,male,1986
23811,female,1961
23817,female,1983
23818,female,1990
23827,female,1974
23830,male,1984
23832,female,1991
23850,female,NA
23858,female,1989
23860,male,1975
23861,female,1992
23864,female,NA
23865,male,1989
23872,male,1944
23873,female,1968
23878,male,1986
23883,male,1978
23891,NA,NA
23892,male,1987
23897,female,1989
23904,female,1986
23915,female,1991
23916,female,1980
23921,female,1970
23922,female,1987
23924,female,1984
23936,female,1985
23938,female,1982
23950,male,1977
23954,male,1964
23973,female,1988
23982,male,1988
23983,male,1989
23986,female,1989
23991,male,1965
24014,male,1971
24016,female,1988
24023,female,1988
24026,female,1984
24031,female,1982
24035,female,1979
24036,male,1984
24047,male,1982
24048,female,1983
24049,female,1986
24056,male,1981
24076,female,1990
24080,female,1988
24125,female,1989
24127,female,1988
24130,female,1989
24135,male,1994
24138,male,1981
24139,female,1971
24146,male,1980
24155,female,1988
24159,male,1974
24172,female,1977
24198,male,1987
24200,female,1977
24209,female,1979
24215,female,1985
24219,female,1987
24231,female,1973
24232,male,1969
24244,male,1968
24251,female,1989
24253,male,1982
24266,female,1991
24298,female,1989
24304,female,1983
24312,male,1983
24332,male,1950
24333,male,1984
24342,female,1985
24344,male,1972
24347,male,1986
24361,female,1986
24371,female,1977
24374,male,1965
24376,female,1979
24392,male,1980
24411,male,1982
24419,NA,NA
24426,male,1984
24441,NA,NA
24445,female,1988
24446,male,1979
24448,female,1977
24473,female,1985
24485,female,1976
24497,female,1981
24518,female,1958
24526,male,1981
24547,male,NA
24554,male,1965
24558,male,1981
24562,female,1989
24581,female,1989
24601,female,1985
24654,female,1989
24665,female,1985
24677,male,1979
24700,male,1968
24702,male,1978
24727,female,1982
24728,female,1981
24746,male,1988
24749,female,1966
24758,female,1987
24770,female,1989
24775,female,1990
24783,female,1991
24797,male,1960
24807,male,1986
24819,female,1986
24821,male,1983
24825,female,1991
24833,male,1986
24846,male,1985
24848,female,1966
24861,female,1987
24869,female,1967
24878,male,1970
24879,male,1983
24883,female,1985
24894,female,1985
24899,female,1979
24900,female,1987
24909,female,1983
24910,female,1983
24911,male,1976
24931,female,1986
24934,male,1986
24938,female,1968
24947,male,1985
24986,female,1985
25033,female,1985
25038,female,1986
25048,male,1974
25068,female,1983
25072,male,1985
25076,female,1981
25120,female,1986
25144,male,1965
25154,female,1980
25160,female,1977
25163,female,1976
25173,female,1987
25177,female,1987
25202,male,1984
25209,male,1984
25211,male,1973
25217,male,1987
25220,female,1983
25222,female,1980
25233,female,1986
25255,female,1985
25267,NA,NA
25288,female,1986
25311,female,1986
25316,female,1984
25327,female,1986
25330,female,1980
25344,female,NA
25348,male,1983
25378,female,1988
25384,male,1992
25400,NA,NA
25416,female,1968
25418,female,1978
25426,female,1990
25427,female,1988
25439,male,1984
25441,male,1980
25443,female,1985
25450,female,1987
25461,male,1984
25470,female,1989
25486,female,1984
25497,male,1993
25499,female,1990
25503,male,1973
25525,female,1983
25536,female,1971
25538,male,1970
25549,female,1984
25553,female,1990
25565,female,1985
25580,male,1970
25589,male,1959
25600,male,1985
25602,female,1988
25611,male,NA
25612,male,1987
25638,female,1967
25671,male,1983
25672,male,1986
25684,female,1990
25699,female,1983
25700,female,1960
25732,male,1978
25737,male,1980
25741,female,1984
25743,female,1981
25746,female,1979
25761,female,1981
25775,female,1990
25779,female,1983
25781,female,1989
25802,female,1980
25840,female,1973
25841,female,1977
25881,male,1979
25882,male,1974
25885,male,1963
25894,male,1971
25896,female,1975
25901,female,1989
25908,female,1988
25916,male,1967
25918,male,1982
25925,female,1985
25944,male,1970
25946,female,1972
25954,female,1982
25960,female,1983
25968,male,1972
25970,male,1981
25974,female,1987
25984,female,1970
25988,female,1987
25989,male,1979
25991,male,1952
25994,male,1979
26008,male,1985
26027,female,1986
26033,male,1963
26040,female,1989
26045,male,1980
26055,male,1953
26072,female,1958
26080,female,1978
26082,male,1984
26108,male,1992
26134,male,1981
26156,female,1983
26157,male,1984
26160,female,1989
26165,male,1964
26169,female,1984
26190,female,1981
26191,male,1987
26197,male,1975
26199,female,1991
26204,female,1980
26211,male,1949
26224,male,1988
26265,female,1984
26266,female,1985
26295,male,1988
26300,male,1969
26320,male,1981
26334,female,1975
26340,male,1984
26342,female,1991
26377,male,1970
26381,male,1984
26401,female,1991
26450,male,1981
26506,male,1990
26513,male,1977
26543,female,1979
26583,female,1981
26597,male,1973
26604,female,1983
26610,female,1989
26619,male,1973
26629,female,1990
26646,female,1981
26673,female,1979
26675,male,1976
26682,female,1990
26683,male,1988
26694,male,1964
26718,female,1981
26742,female,1973
26745,male,1980
26746,female,1984
26753,male,1975
26764,female,1984
26781,male,1993
26785,male,1980
26803,male,1990
26808,female,1983
26814,female,1977
26823,female,1991
26824,female,1989
26826,female,1989
26855,female,1989
26858,female,1984
26881,female,1986
26886,female,1987
26898,male,1979
26900,female,1955
26902,female,1987
26903,female,1983
26906,female,1981
26909,female,1980
26913,female,1983
26914,female,1984
26926,female,1992
26941,female,1969
26950,male,1970
26966,female,1987
26969,male,1986
26971,male,1984
26988,male,1952
26993,male,1978
27024,female,1974
27061,male,1980
27071,female,1983
27072,female,1987
27076,female,1989
27078,female,1988
27079,male,1967
27085,female,1977
27091,female,1984
27136,female,1988
27143,male,1957
27158,male,1981
27164,female,1976
27191,male,1984
27220,female,1984
27230,female,1975
27236,female,1969
27248,female,1980
27260,female,1987
27267,female,1985
27272,male,1980
27274,female,1989
27278,male,1987
27280,female,1987
27291,male,1979
27313,male,1988
27314,male,1982
27325,male,1985
27338,male,1986
27383,female,1988
27387,female,1986
27396,female,1986
27404,male,1984
27408,female,1987
27412,female,1977
27415,female,1973
27472,female,1985
27502,female,1985
27519,female,1989
27521,female,1966
27525,female,1989
27531,NA,NA
27534,female,1975
27551,female,1993
27552,male,1988
27553,female,1979
27555,female,1991
27558,female,1988
27559,female,1987
27562,female,1993
27567,female,1979
27571,female,1977
27589,female,1979
27594,female,1985
27610,female,1979
27623,male,1974
27630,male,1985
27638,female,1988
27641,male,1981
27649,female,1982
27651,female,1961
27655,male,1987
27689,female,1986
27690,female,1972
27692,male,1984
27696,male,1995
27698,female,1991
27706,female,1983
27707,female,1970
27733,male,1977
27735,NA,NA
27747,female,1983
27762,female,NA
27765,female,1976
27779,female,1985
27780,female,1987
27786,male,1987
27800,male,1980
27801,female,1989
27809,male,1984
27824,female,1980
27826,female,1989
27837,female,1987
27854,female,1983
27859,female,1982
27867,female,1985
27869,female,1983
27871,male,1984
27874,female,1989
27882,male,1982
27892,female,NA
27896,male,2000
27904,male,1982
27909,male,1975
27912,female,1985
27913,male,1988
27916,male,1971
27930,female,1988
27935,male,1975
27938,female,1987
27939,male,1966
27945,female,1989
27956,male,1988
27958,female,1980
27976,female,1987
28013,male,1988
28025,male,1983
28043,female,1977
28047,female,1985
28050,female,1989
28052,male,1972
28059,female,1988
28070,male,1971
28074,female,1958
28079,male,1950
28083,male,1960
28084,female,1979
28085,female,1965
28086,male,1976
28116,female,1990
28122,male,1982
28139,female,1985
28166,NA,NA
28167,male,1970
28168,female,1983
28172,male,1969
28180,female,1969
28182,female,1989
28226,male,1984
28228,male,1988
28231,female,1970
28239,male,1985
28258,male,1987
28273,male,1986
28288,male,1989
28289,female,1963
28316,female,1987
28345,male,1982
28348,female,1974
28353,female,1989
28357,female,1983
28430,male,1973
28449,male,1975
28468,male,1980
28494,female,1985
28495,male,1984
28511,NA,NA
28527,male,1975
28560,female,1981
28577,male,1981
28578,male,1981
28587,female,1986
28590,female,1981
28600,female,1988
28607,female,1979
28608,female,1980
28610,female,1982
28619,female,1984
28621,male,1971
28653,female,1985
28655,female,1985
28661,female,1984
28662,male,1984
28664,female,1984
28668,female,1989
28681,female,1983
28709,female,1987
28721,male,1987
28722,male,1989
28725,female,1987
28748,female,1983
28751,male,1986
28752,female,1986
28758,male,1987
28759,male,1986
28766,female,1974
28781,female,1978
28783,female,1985
28790,male,1978
28821,female,1995
28825,female,1989
28826,female,1957
28829,female,1984
28835,male,1984
28839,female,1990
28849,male,1971
28867,female,1989
28874,male,1991
28876,female,1956
28878,male,1982
28883,male,1989
28889,female,1963
28892,female,1973
28914,female,1990
28927,female,1979
28935,female,1984
28939,female,1979
28942,female,1988
28957,male,1968
28960,female,1990
28962,female,1985
28963,male,1990
28969,female,1980
28974,female,1987
28979,male,1978
28981,female,1983
28989,female,1981
28992,male,NA
29027,male,1953
29028,male,1987
29036,male,1989
29046,NA,NA
29061,male,1989
29088,male,1977
29101,female,1989
29105,female,1989
29115,female,1988
29117,female,1982
29121,male,1976
29139,male,1981
29143,male,1980
29144,female,1981
29145,male,1966
29146,female,1986
29148,female,1989
29150,male,1980
29153,female,1981
29158,male,1980
29160,female,1979
29164,male,1982
29168,female,1972
29178,male,1982
29190,male,1970
29198,female,1988
29215,female,1981
29224,female,1988
29230,male,1986
29239,female,1988
29255,female,1980
29259,male,1969
29272,male,1987
29274,female,1985
29275,female,1988
29281,male,1968
29283,female,1976
29286,female,1981
29287,female,1972
29290,female,1965
29296,female,1984
29304,male,1987
29307,male,1978
29316,male,1957
29329,male,1979
29331,male,1967
29347,male,1967
29350,female,1986
29351,female,1976
29409,female,1981
29420,male,1994
29422,male,1988
29427,female,1975
29430,female,1978
29447,female,1973
29452,male,1986
29463,female,1980
29468,male,1989
29469,male,1985
29475,male,1948
29478,female,1981
29479,female,1960
29480,female,1974
29486,male,1978
29489,female,1978
29506,female,1983
29511,male,1982
29524,female,1985
29543,female,1988
29554,male,1989
29573,male,1970
29580,male,1987
29587,female,1987
29592,female,1988
29594,female,1987
29597,male,1986
29603,male,1983
29606,female,1990
29618,male,1990
29619,female,1989
29621,male,NA
29622,male,1988
29632,female,1981
29633,male,1987
29634,male,1985
29638,male,1989
29641,female,1990
29646,female,1970
29647,male,1984
29658,female,1979
29672,male,1976
29681,male,1990
29685,male,1974
29692,female,1983
29696,male,1979
29703,male,1984
29704,male,1989
29708,male,1983
29718,male,1982
29735,male,1985
29742,male,1988
29751,female,1985
29755,male,1985
29758,female,1966
29765,female,1975
29768,male,1987
29795,male,1986
29803,female,1986
29819,female,1986
29828,male,1969
29831,male,1978
29833,female,1951
29837,female,1988
29850,male,1983
29852,female,1981
29858,female,1974
29861,male,1987
29870,male,1978
29879,male,1971
29886,female,1991
29889,female,1987
29890,female,1972
29892,female,1987
29907,female,1986
29920,female,1987
29924,female,1989
29934,male,1989
29937,female,1980
29951,female,1989
29955,male,1985
29965,female,1985
29966,female,1987
29967,male,1982
29968,male,1989
29997,male,1969
30008,female,1978
30012,female,1987
30017,male,1982
30031,female,1992
30041,female,1988
30049,female,1988
30062,female,1988
30078,female,1986
30080,male,1988
30095,male,1982
30170,female,1965
30188,male,1989
30239,female,NA
30240,female,1960
30244,male,1980
30245,female,1991
30255,female,1982
30263,male,1979
30264,male,1987
30267,male,1982
30268,male,1969
30287,male,1970
30292,female,1983
30307,female,1980
30313,male,1974
30319,male,1981
30320,male,1986
30323,male,1979
30325,male,1987
30334,female,1984
30352,female,1989
30353,male,1980
30356,female,1981
30368,female,1985
30383,male,1989
30385,female,1986
30391,female,1987
30396,female,1990
30410,female,1990
30414,male,1972
30421,female,1983
30430,female,1986
30431,male,1986
30447,female,NA
30453,female,1960
30460,female,1974
30489,female,1975
30495,male,1984
30496,male,1947
30498,male,1976
30516,male,1979
30524,female,1987
30531,male,1980
30542,female,1981
30545,male,1990
30546,female,1993
30551,male,1984
30561,female,1984
30569,male,1971
30572,female,1975
30596,female,1990
30599,female,1982
30603,female,1988
30608,female,1989
30615,female,1988
30641,male,1984
30643,female,1958
30649,female,1954
30659,female,1988
30664,male,1969
30687,female,1980
30693,female,1991
30694,female,1987
30697,female,1987
30698,male,1990
30702,male,1959
30705,female,1982
30706,female,1986
30710,female,1991
30713,female,1984
30715,female,1960
30718,male,1988
30719,female,1978
30721,female,1987
30725,female,1988
30726,female,1990
30729,male,1986
30745,male,1977
30749,female,1990
30753,male,1983
30762,female,1996
30769,female,1984
30770,female,1985
30773,male,1988
30781,female,1988
30785,male,1984
30788,male,1980
30790,female,1989
30803,male,1987
30810,male,1982
30825,female,1990
30830,female,1991
30834,male,1978
30835,male,1987
30836,female,1980
30837,female,1968
30848,female,1960
30861,female,1984
30871,male,1977
30872,male,1987
30873,female,1988
30877,female,1980
30882,female,1989
30889,female,1982
30903,male,1964
30914,female,1983
30931,female,1955
30933,female,1986
30941,female,1980
30942,female,1985
30944,male,1979
30945,female,1987
30946,male,1986
30951,female,1984
30952,female,1983
30953,male,1985
30954,female,1968
30959,female,1971
30960,male,1960
30967,female,1987
30969,male,NA
30971,female,1984
30973,female,1986
30974,male,1985
30975,male,1989
30979,male,1982
30982,male,1981
30987,male,1984
30988,female,1987
30993,female,1988
30999,male,1962
31016,female,1991
31021,female,1988
31025,male,1984
31028,male,1982
31033,male,1977
31035,male,1988
31036,female,1992
31052,female,1983
31062,female,1984
31066,male,1959
31068,female,1952
31070,female,1988
31072,female,1989
31078,male,1982
31080,female,1954
31090,NA,NA
31097,female,1988
31100,female,1983
31113,female,1979
31124,male,1975
31130,female,1986
31135,female,1985
31136,NA,NA
31137,male,1985
31139,male,1973
31140,female,1951
31145,female,1989
31153,female,1990
31158,female,1990
31161,male,1972
31166,female,1991
31167,female,1976
31170,male,1972
31171,female,1988
31175,female,1987
31178,female,1989
31181,male,1993
31184,male,1987
31191,female,1987
31199,male,1985
31202,male,1986
31203,male,1989
31205,female,1984
31206,NA,NA
31207,male,1981
31208,male,1981
31211,male,1980
31228,female,1988
31242,female,1990
31251,male,1987
31265,female,1984
31272,female,1991
31273,female,1985
31274,male,NA
31279,female,1984
31282,female,1985
31288,male,1983
31296,female,NA
31321,female,1970
31322,female,1992
31324,female,1986
31335,male,1989
31337,male,1983
31338,female,1987
31341,male,1988
31350,female,1961
31357,male,1986
31358,male,1989
31359,female,1962
31367,female,1980
31369,male,1988
31371,male,1986
31388,female,1972
31394,female,1982
31404,female,1971
31410,female,1986
31416,female,1988
31435,female,1982
31447,female,1987
31453,male,1975
31457,female,1984
31464,male,1984
31465,male,1986
31477,female,1986
31484,male,1985
31486,male,1978
31489,male,1970
31496,male,1988
31497,female,1979
31500,male,1986
31502,male,1981
31507,male,1971
31512,male,1981
31521,female,1987
31532,female,1983
31543,male,1984
31544,male,1989
31549,female,1987
31550,female,1984
31556,male,1986
31558,female,1987
31565,female,1982
31567,female,1973
31583,male,1980
31588,female,1980
31596,female,1979
31599,female,1988
31603,male,1989
31606,female,1977
31608,female,1985
31628,male,1977
31636,female,1986
31638,female,1988
31641,female,1987
31645,male,1978
31652,male,1963
31657,female,1986
31659,female,1984
31662,female,1988
31669,male,1979
31673,female,1987
31696,male,1985
31704,male,1977
31714,male,1985
31723,female,1988
31725,female,1988
31729,male,1955
31744,female,1981
31750,female,1978
31754,female,1991
31773,male,1975
31777,female,1987
31803,female,1984
31820,male,1982
31825,female,1990
31828,female,1990
31832,female,1982
31833,female,1984
31837,male,1988
31845,female,1970
31848,female,1991
31853,female,1989
31857,male,1988
31860,male,1988
31863,female,1988
31867,male,1989
31868,male,1984
31881,male,1981
31882,female,1989
31886,male,1983
31895,female,1961
31905,female,1989
31913,female,1985
31915,male,1979
31916,female,1988
31928,male,1987
31936,female,1988
31940,male,1969
31945,male,1985
31947,male,1980
31948,male,1987
31956,female,1989
31966,female,1983
31977,male,1987
31978,male,1984
31985,NA,NA
31986,female,1976
31988,female,1983
31991,female,1985
31994,female,1985
31997,female,1980
31998,female,1985
32007,female,1986
32013,male,1990
32022,male,1983
32036,female,1986
32044,female,1986
32050,female,1984
32058,NA,NA
32069,male,1982
32076,female,1986
32077,female,1986
32083,female,1989
32085,female,1988
32088,female,1988
32089,female,1982
32105,male,1989
32119,female,1988
32127,male,1987
32134,male,1981
32138,female,1981
32140,female,1988
32141,male,1982
32146,male,1991
32161,female,1984
32163,male,1978
32166,female,1975
32173,female,1985
32175,male,1954
32176,female,1957
32191,female,1983
32193,male,1991
32196,female,1991
32199,female,1971
32204,male,1981
32210,male,1973
32212,female,1986
32215,female,1988
32216,male,1955
32224,female,1987
32229,female,1975
32232,male,1974
32243,male,1978
32246,female,1989
32250,female,1986
32251,female,1982
32254,female,1989
32259,female,1964
32263,female,1978
32265,male,1990
32275,male,1985
32281,male,1987
32285,female,1986
32288,female,1982
32295,female,1987
32297,female,1985
32299,male,1960
32305,male,1988
32310,female,1984
32313,female,1974
32317,female,1980
32325,male,1974
32327,female,1988
32333,female,1987
32334,female,1968
32335,female,1973
32337,male,1980
32339,male,1988
32342,female,1987
32344,female,1979
32345,female,1987
32346,female,1984
32352,female,1985
32366,male,1982
32371,male,1986
32377,female,1989
32382,female,1988
32388,female,1990
32392,female,1989
32400,female,1991
32402,female,NA
32405,female,1990
32408,female,1985
32409,female,1984
32412,male,1980
32413,male,1984
32423,female,1983
32433,male,1989
32437,female,1987
32448,male,1987
32458,female,1978
32460,male,1965
32461,female,2003
32462,female,1979
32463,male,1984
32465,female,1983
32470,male,1979
32476,female,1987
32477,male,1989
32483,female,1984
32485,male,1990
32487,female,1990
32492,male,1971
32493,male,1977
32506,female,1989
32511,female,1979
32515,male,1960
32518,female,1979
32526,male,1949
32539,male,1980
32549,female,1987
32557,male,1976
32559,female,1985
32567,female,1981
32568,female,1983
32571,male,1970
32574,female,1986
32589,NA,NA
32596,female,1979
32610,female,1980
32616,female,1970
32619,female,1991
32642,female,1982
32650,female,1989
32662,female,1987
32676,male,1978
32683,female,1976
32687,male,1982
32688,female,1988
32689,male,1986
32696,female,1990
32705,male,1990
32717,female,1990
32722,female,1984
32723,female,1987
32731,female,1982
32732,male,1982
32737,male,1965
32758,female,1987
32762,female,NA
32770,female,1988
32774,male,1988
32780,NA,NA
32793,male,1983
32795,female,1989
32800,male,1963
32812,female,1987
32817,male,1977
32821,female,1961
32826,female,1991
32829,female,1987
32837,female,1989
32842,female,1986
32844,female,1987
32858,male,1976
32861,female,1969
32864,female,1989
32871,female,1987
32874,female,1989
32883,female,1980
32905,female,1980
32909,male,1966
32917,female,1990
32920,female,1975
32921,female,1970
32922,female,1974
32923,female,1987
32927,female,1980
32930,male,1986
32936,female,1963
32942,female,1985
32947,female,1989
32951,female,1988
32952,male,1979
32961,male,1989
32962,male,1969
32963,male,1984
32967,female,1985
32979,female,1987
32988,female,1991
32993,female,1992
33001,male,1988
33024,female,1968
33028,male,1985
33046,male,1980
33050,female,1982
33057,female,2001
33062,male,1991
33065,female,1967
33066,male,1991
33070,male,1984
33072,female,1991
33079,male,1969
33089,female,1978
33092,female,1989
33094,male,1987
33100,female,1963
33102,female,1984
33107,NA,NA
33113,female,1990
33120,male,1979
33127,female,1990
33135,female,1988
33148,female,1987
33150,male,1981
33153,female,1988
33161,female,1991
33162,female,1987
33165,female,1966
33208,female,1990
33216,female,1987
33225,male,1956
33228,male,1981
33231,male,1977
33239,male,1979
33240,female,1942
33248,female,1983
33255,male,1985
33256,female,1982
33259,male,1975
33269,female,1989
33270,male,1984
33272,male,1987
33273,female,1984
33286,female,1991
33287,female,1991
33306,female,1979
33309,male,1985
33310,female,1986
33317,male,1986
33318,male,1987
33320,male,1990
33322,male,1984
33323,female,1988
33329,female,1968
33334,female,1978
33336,male,1985
33340,male,1948
33341,male,1988
33345,male,1989
33354,female,1988
33361,female,1985
33363,male,1987
33376,male,1987
33402,female,1983
33403,male,1953
33407,male,1988
33409,female,1982
33421,male,1986
33426,female,1986
33427,female,1988
33431,male,1985
33439,male,1982
33444,male,1976
33448,female,1991
33451,female,1989
33473,female,1979
33474,female,1987
33477,male,1949
33485,male,1984
33491,female,1991
33497,female,1993
33499,male,1985
33515,male,1986
33520,male,1976
33521,female,1990
33522,female,1981
33526,female,1979
33529,female,1986
33534,female,1979
33541,female,1971
33543,male,1987
33548,male,1987
33555,female,1987
33562,male,1987
33565,female,1991
33583,female,1984
33589,female,1991
33598,female,1985
33609,male,1986
33610,male,1985
33611,female,1988
33617,female,1979
33619,female,1981
33623,female,1988
33624,female,1982
33629,female,1989
33632,female,1976
33636,female,1980
33641,male,1992
33650,female,1972
33652,male,1983
33656,female,1989
33671,male,1975
33672,female,1982
33674,female,1988
33677,female,1981
33684,male,1987
33685,male,1987
33688,male,1981
33692,male,1985
33694,female,1989
33695,male,1983
33705,male,1987
33710,female,1989
33722,female,1990
33727,female,1981
33736,male,1988
33737,female,1987
33759,female,1971
33768,male,1987
33769,male,1969
33771,male,1968
33780,male,1984
33783,female,1974
33784,female,1976
33791,female,1987
33792,female,1990
33794,male,1982
33796,female,1988
33802,female,1985
33808,male,1980
33809,female,1984
33811,female,1960
33813,female,1984
33831,female,1984
33842,female,1983
33843,female,1984
33844,male,1992
33849,female,1996
33850,female,1989
33854,male,1990
33856,female,1980
33859,female,1990
33860,female,1986
33868,female,1987
33874,male,1985
33880,male,1984
33887,male,1975
33897,male,1975
33907,female,1982
33924,male,1978
33927,male,1982
33930,male,1992
33935,male,1979
33936,female,1978
33943,male,1987
33962,female,1986
33972,male,1981
33987,male,1984
33997,female,1988
33999,male,1984
34000,female,1980
34003,male,1977
34004,female,1987
34016,male,1978
34034,female,1988
34039,male,1990
34042,male,1988
34044,male,1986
34045,female,1987
34047,female,1982
34048,male,1981
34052,female,1982
34058,male,1984
34059,male,1964
34075,female,1986
34076,female,1991
34083,female,1981
34096,female,1980
34097,male,1980
34100,female,1986
34105,female,1991
34109,female,1981
34110,male,1974
34117,female,1991
34119,female,1987
34123,male,1979
34124,female,1984
34128,male,1984
34129,female,1986
34136,female,1989
34138,male,1984
34140,male,1980
34173,female,1985
34176,male,1900
34177,female,1987
34178,female,1994
34180,female,1982
34183,male,1979
34185,female,1965
34187,female,1984
34189,male,1987
34190,male,1991
34200,male,1984
34204,female,1988
34221,male,1990
34223,male,NA
34224,male,1982
34231,female,1985
34233,female,1991
34247,female,1986
34248,male,1981
34251,male,NA
34253,female,1980
34254,female,1985
34277,male,1984
34278,male,1988
34295,male,1974
34296,female,1991
34310,female,1990
34311,male,1988
34321,female,1973
34322,female,1981
34332,female,1967
34334,male,1978
34339,female,1988
34356,female,1965
34366,female,1991
34368,female,1985
34371,female,1984
34383,male,1977
34384,female,1981
34389,female,1987
34391,male,1991
34392,male,1983
34396,female,1984
34404,female,1989
34418,female,1990
34420,female,1984
34421,female,1980
34424,female,1990
34429,NA,NA
34434,male,1976
34442,NA,NA
34443,male,1984
34444,male,1959
34447,female,1975
34452,male,1984
34456,male,1984
34467,male,1989
34480,female,1967
34482,male,1993
34491,female,1985
34498,male,1966
34506,female,1976
34511,female,1987
34516,male,1985
34525,female,1978
34526,female,1987
34532,male,1984
34538,female,1984
34540,female,1972
34544,female,1984
34546,female,1963
34551,male,1975
34558,male,1986
34564,female,1964
34565,female,1987
34567,female,1988
34570,male,1965
34576,male,1972
34577,male,1976
34585,female,1989
34591,female,1986
34592,male,1949
34598,male,1972
34609,male,1988
34611,female,1990
34615,female,1985
34623,female,1974
34629,male,1982
34630,female,1986
34641,male,1980
34642,NA,NA
34656,male,1991
34660,female,1992
34675,male,1988
34692,male,1975
34696,female,1986
34698,female,1985
34700,male,1989
34704,female,1970
34717,male,1986
34718,male,1986
34720,male,1988
34724,NA,NA
34736,female,1987
34740,female,1979
34745,male,1977
34750,female,1988
34769,male,1986
34776,female,1986
34779,female,1989
34783,female,1979
34784,female,1985
34790,female,1986
34791,female,1990
34792,female,1989
34796,male,1963
34801,female,1981
34807,female,1961
34814,male,1986
34815,female,1980
34817,female,1982
34819,male,1972
34822,female,1983
34826,female,1978
34831,female,1984
34854,male,1982
34862,female,1972
34865,female,1985
34868,female,1984
34871,female,1980
34879,female,1991
34888,female,1990
34891,female,1991
34892,female,1989
34896,female,1987
34903,female,1981
34907,male,1989
34909,female,1990
34912,female,1970
34919,female,1987
34921,male,1983
34922,female,NA
34925,male,1981
34940,male,1983
34942,male,1982
34951,female,1964
34971,male,1972
34978,female,1989
34979,female,1986
34980,female,1990
34984,female,1966
34985,female,1987
34988,female,1988
34993,NA,NA
35005,male,1986
35009,female,1988
35025,female,1976
35028,female,NA
35054,male,1984
35055,female,1981
35059,female,1987
35066,female,1991
35069,male,1988
35076,male,NA
35079,male,1974
35080,female,1989
35087,female,1991
35090,female,1982
35091,male,1986
35095,female,1993
35097,male,1982
35099,male,1980
35102,female,1971
35107,female,1955
35109,male,1972
35114,male,1982
35121,female,1971
35124,female,1984
35125,male,1979
35127,female,1982
35137,female,1984
35145,female,1978
35147,female,1988
35150,male,1977
35171,male,1978
35183,female,1955
35196,male,1981
35208,female,1986
35233,female,1976
35277,NA,NA
