user_id,date,Ag,Co,Ex,Ne,Op
14625,2006-01-28,3.857142857142857,3.5,4,2.125,4.571428571428571
14632,2006-01-28,4.428571428571429,4.3,4,2.625,3.4285714285714284
14642,2006-01-28,3.7142857142857144,2.7,2.4444444444444446,2.5,3.7142857142857144
14644,2006-01-28,6,0,6,6,3
14653,2006-01-28,4.285714285714286,1.5,4.555555555555555,2.875,3.142857142857143
14654,2006-01-28,2.7142857142857144,1.3,4.555555555555555,3.5,5.428571428571429
14660,2006-01-28,3.4285714285714284,2.7,2.3333333333333335,2.625,3.7142857142857144
14661,2006-01-28,5,3.3,4.333333333333333,2,3.5714285714285716
14666,2006-01-28,3.857142857142857,4,2.6666666666666665,1.875,4
14667,2006-01-28,4.714285714285714,1.7,4.888888888888889,3.5,2
14672,2006-01-28,3,3,3,3,3
14676,2006-01-28,3.4285714285714284,4.9,3.5555555555555554,3.125,3.4285714285714284
14682,2006-01-28,4,3.1,4.777777777777778,1.875,5.142857142857143
14683,2006-01-28,3.857142857142857,3.2,3.888888888888889,3,5.857142857142857
14686,2006-01-28,3.7142857142857144,2.7,2.111111111111111,5.125,3
14696,2006-01-29,4,5.7,5.333333333333333,1.875,4.8
14698,2006-01-29,4.428571428571429,3.9,2.7777777777777777,2.25,4.857142857142857
14702,2006-01-29,4.714285714285714,1.5,2.888888888888889,3.375,5.142857142857143
14705,2006-01-29,3.857142857142857,3.1,2.3333333333333335,2.625,3.4285714285714284
14708,2006-01-29,4,2.9,5.222222222222222,1.375,3.142857142857143
14715,2006-01-29,4.857142857142857,3.9,2.2222222222222223,1.625,4
14717,2006-01-29,2.7142857142857144,2.8,3.2222222222222223,4.25,2.857142857142857
14729,2006-01-29,3.857142857142857,3.4,3.6666666666666665,2.5,2
14753,2006-01-29,5,1.7,4.444444444444445,2.625,3.2857142857142856
14765,2006-01-29,4.571428571428571,3.1,6,1.625,4.285714285714286
14766,2006-01-29,4,3.2,2.111111111111111,2.625,4
14775,2006-01-30,4.428571428571429,2.5,3.111111111111111,3.125,5.714285714285714
14779,2006-01-30,3.7142857142857144,2.8,2.6666666666666665,3.375,5.285714285714286
14791,2006-01-30,5.857142857142857,2.3,5.111111111111111,1.875,4.857142857142857
14794,2006-01-30,2.857142857142857,0.9,3,5.125,5.428571428571429
14800,2006-01-30,4.857142857142857,2.9,4.333333333333333,3,3.5714285714285716
14802,2006-01-30,3.142857142857143,2.7,3.2222222222222223,2.375,3.2857142857142856
14805,2006-01-30,4.285714285714286,4.2,1.7777777777777777,3.875,4.571428571428571
14807,2006-01-30,4.857142857142857,4.7,4.777777777777778,1.375,4.285714285714286
14808,2006-01-30,5.285714285714286,1.9,0.4444444444444444,3.75,2.7142857142857144
14819,2006-01-30,4.571428571428571,2.4,2.5555555555555554,3.25,4.714285714285714
14820,2006-01-30,4.285714285714286,2.9,3.3333333333333335,4,5.285714285714286
14823,2006-01-30,4.571428571428571,1.3,1.3333333333333333,2.2857142857142856,4.714285714285714
14833,2006-01-30,3.4285714285714284,2.7,4.333333333333333,3,2.857142857142857
14840,2006-01-31,4.571428571428571,4.2,3.888888888888889,1.125,4.714285714285714
14843,2006-01-31,2.857142857142857,2.3,3.6666666666666665,2.625,3.2857142857142856
14847,2006-01-31,4.142857142857143,3.8,3.7777777777777777,2.25,3.4285714285714284
14850,2006-01-31,2.857142857142857,2.3,4.555555555555555,4,4.428571428571429
14855,2006-01-31,2.7142857142857144,4.5,4.888888888888889,2.625,4.285714285714286
14865,2006-01-31,4.285714285714286,3.3,1.4444444444444444,2.375,4.285714285714286
14866,2006-01-31,1.7142857142857142,2.8,5.111111111111111,4.125,5.142857142857143
14878,2006-01-31,3.857142857142857,3.5,3.7777777777777777,1.8571428571428572,3.142857142857143
14898,2006-01-31,4.571428571428571,2.6,1.8888888888888888,4,2.5714285714285716
14907,2006-02-01,5.428571428571429,5.2,4.666666666666667,1.5,5
14914,2006-02-01,3.5714285714285716,3.1,2.7777777777777777,4.375,4.857142857142857
14920,2006-02-01,4.142857142857143,2.6,3.2222222222222223,1.75,5.142857142857143
14927,2006-02-01,4,3.3,1.8888888888888888,5.375,4.285714285714286
14928,2006-02-01,1.4285714285714286,2.8,4.888888888888889,2.75,5.428571428571429
14929,2006-02-01,4.571428571428571,1.9,4.666666666666667,2.125,2.2857142857142856
14933,2006-02-01,3.2857142857142856,3.9,1.8888888888888888,1.125,3
14934,2006-02-01,4.428571428571429,3.5,3.3333333333333335,3.75,2
14935,2006-02-01,3.857142857142857,1.7,3,3.75,3.2857142857142856
14939,2006-02-01,2.857142857142857,2.1,2.2222222222222223,2.625,4.285714285714286
14942,2006-02-01,2.4285714285714284,3.2,4.111111111111111,1.25,4.571428571428571
14952,2006-02-01,5,3.2,1.8888888888888888,2.75,4.714285714285714
14953,2006-02-01,5,3.9,3.7777777777777777,1.5,5.285714285714286
14959,2006-02-01,5,4.7,1.7777777777777777,2.125,3.7142857142857144
14978,2006-02-02,4.571428571428571,4.3,5.333333333333333,1.75,5.285714285714286
14982,2006-02-02,4.857142857142857,3.3,3.5555555555555554,1.125,2.857142857142857
14987,2006-02-02,3.5714285714285716,3.8,3.888888888888889,1.625,5
15207,2006-05-07,3,3.4,3.6666666666666665,4,6
15328,2006-02-17,4.428571428571429,1.9,3.2222222222222223,2.5,5
15375,2006-05-18,5,3.2,3.6666666666666665,2.5,5
15457,2006-02-24,4.714285714285714,4.5,4.777777777777778,1.75,3.142857142857143
15513,2006-06-29,3.7142857142857144,3.6,2,2.625,1.7142857142857142
15586,2006-03-26,4,3.4,2.5555555555555554,4,4.857142857142857
15975,2006-02-27,1.8571428571428572,3,2.4444444444444446,3.75,5.428571428571429
15992,2007-07-10,4.714285714285714,2.3,2.7777777777777777,2.625,5.428571428571429
16047,2006-02-27,3.4285714285714284,1.8,1.7777777777777777,3.375,5.428571428571429
16258,2006-02-15,4.857142857142857,3.4,4.888888888888889,1.375,3.1666666666666665
16468,2006-06-01,4.428571428571429,2.5,1.6666666666666667,4.125,4.142857142857143
16502,2006-02-14,2.5714285714285716,3.2,2.5555555555555554,4.875,4.142857142857143
16504,2006-02-14,4,2,4.833333333333333,3.6666666666666665,5
16515,2006-02-14,3.857142857142857,3,3.6666666666666665,3.5,4
16518,2006-02-14,4.142857142857143,3.5,5.222222222222222,2.25,4
16520,2006-02-14,4.571428571428571,2.9,3.6666666666666665,2.875,4
16536,2006-02-14,3.5714285714285716,2.8,3.4444444444444446,4.375,4.714285714285714
16537,2006-02-14,4.142857142857143,2.2,3.111111111111111,3.25,4
16544,2006-02-14,5.285714285714286,4,4.111111111111111,1.25,3.2857142857142856
16548,2006-02-14,4.571428571428571,3.4,2.7777777777777777,2.25,5.285714285714286
16552,2006-02-14,NaN,NaN,NaN,NaN,NaN
16553,2006-02-14,5,3.2,1.3333333333333333,3.625,2.857142857142857
16555,2006-02-14,2,1,5.111111111111111,3.625,6
16559,2006-02-14,4.571428571428571,3,3.111111111111111,1.25,4.714285714285714
16568,2006-02-14,4,4,4.111111111111111,3,4.571428571428571
16572,2006-02-14,4.714285714285714,3.8,4.666666666666667,1.5,4.714285714285714
16575,2006-02-14,5.142857142857143,3.3,4.222222222222222,3.5,5.857142857142857
16580,2006-02-14,5.142857142857143,4.1,3.111111111111111,0.875,5.857142857142857
16587,2006-02-14,3.4285714285714284,1.7,1.8888888888888888,4.5,4.857142857142857
16592,2006-02-14,4,2.8,0.8888888888888888,4.5,6
16598,2006-02-15,4.428571428571429,3.2,2.888888888888889,4.375,5.142857142857143
16600,2006-02-15,4.142857142857143,2,4.777777777777778,2.625,5.857142857142857
16601,2006-02-15,5.142857142857143,4.3,5.333333333333333,1,5.285714285714286
16608,2006-02-15,4.285714285714286,1.5,3.6666666666666665,1.125,5.142857142857143
16609,2006-02-15,5.285714285714286,2.3,4.888888888888889,2.75,5.142857142857143
16615,2006-02-15,3.5714285714285716,3.8,3.3333333333333335,3.125,4.571428571428571
16621,2006-02-15,4.571428571428571,3.888888888888889,2.3333333333333335,2.125,4.285714285714286
16628,2006-02-15,4,2.8,1,4.75,4
16629,2006-02-15,4.142857142857143,1.6,2.7777777777777777,0.75,3.5714285714285716
16636,2006-02-15,5,3.7,0.7777777777777778,1.875,4.857142857142857
16645,2006-02-15,3.857142857142857,1.9,1,4.375,5.142857142857143
16646,2006-02-15,4.571428571428571,2.7,0.8888888888888888,5.25,4.428571428571429
16652,2006-02-15,2.4285714285714284,3.4,3.2222222222222223,2.75,3
16660,2006-02-15,4.285714285714286,2.3,5,1.75,5.428571428571429
16662,2006-02-15,5.142857142857143,2.2,4.777777777777778,2.625,5.857142857142857
16675,2006-02-15,2.5714285714285716,1.8,3.888888888888889,2,3.2857142857142856
16682,2006-02-15,4.428571428571429,2.4,4.222222222222222,1.625,3.857142857142857
16685,2006-02-15,4.571428571428571,2.5,3.4444444444444446,2.875,5
16691,2006-02-15,4.428571428571429,1.8,3.2222222222222223,3.875,4.571428571428571
16694,2006-02-15,3.5714285714285716,1.6,5,4.5,5
16698,2006-02-15,5.285714285714286,3.3,5.111111111111111,1.5,4.142857142857143
16699,2006-02-15,3.7142857142857144,3.3,3.125,5,4.571428571428571
16700,2006-02-15,5.428571428571429,1.75,2.111111111111111,3.3333333333333335,5.5
16706,2006-02-15,4.714285714285714,3.9,4.777777777777778,2.875,5.571428571428571
16707,2006-02-15,4.857142857142857,4,2.2222222222222223,2.25,4.857142857142857
16714,2006-02-15,5.714285714285714,3.4,3.111111111111111,3.5,4.666666666666667
16715,2006-02-15,2.857142857142857,1.1,2.7777777777777777,2.875,4.571428571428571
16717,2006-02-15,3.7142857142857144,3.2,1.3333333333333333,3.875,3
16718,2006-02-15,3.6666666666666665,3,3,4,2.5
16721,2006-02-16,4.285714285714286,2.3,4.222222222222222,4.125,4.857142857142857
16728,2006-02-16,4.857142857142857,3.6,3.3333333333333335,1.125,5
16739,2006-02-16,2.857142857142857,3.6,3.125,3,3.142857142857143
16740,2006-02-16,3.7142857142857144,2.7,3.111111111111111,3.375,3.5714285714285716
16744,2006-02-16,3.5714285714285716,2.4,1.8888888888888888,2.5,3.2857142857142856
16750,2006-02-16,4.285714285714286,3.2,2.888888888888889,4.5,6
16761,2006-02-16,3,3,3,3,3
16771,2006-02-16,5.571428571428571,5.111111111111111,4.777777777777778,0.625,5.428571428571429
16773,2006-02-16,3.5,4.5,0,3.5,6
16774,2006-02-16,2.857142857142857,1.4,2.7777777777777777,2.875,4.428571428571429
16781,2006-02-16,4.857142857142857,2.3,4.777777777777778,2.875,3.7142857142857144
16785,2006-02-16,3.857142857142857,2.9,2,0.75,4.571428571428571
16789,2006-02-16,3.5714285714285716,3,1,3.625,3.3333333333333335
16790,2006-02-16,4.714285714285714,2.8,3.5555555555555554,1.1428571428571428,4.142857142857143
16791,2006-02-16,4.857142857142857,2.9,3.4444444444444446,1,6
16793,2006-02-16,3.142857142857143,3.4,3.3333333333333335,3.875,3.857142857142857
16810,2006-02-16,4,4,3.2222222222222223,3.125,3.5714285714285716
16811,2006-02-16,3.2857142857142856,2.4,1.2222222222222223,4.875,5.571428571428571
16819,2006-02-16,4.571428571428571,5,4.444444444444445,2.75,5.714285714285714
16820,2006-02-16,2.4285714285714284,2.4,1,4.75,3
16841,2006-02-17,3.5714285714285716,3.6,3.6666666666666665,4.25,5.285714285714286
16843,2006-02-17,2.7142857142857144,2.8,2.5555555555555554,3.25,5.857142857142857
16844,2006-02-17,5.142857142857143,3.4,4.222222222222222,2.75,6
16848,2006-02-17,5.428571428571429,2.1,5,3,3.5714285714285716
16859,2006-02-17,3.4285714285714284,2.6,1.625,3.125,5
16862,2006-02-17,4,2.2,3.111111111111111,1.5,4.857142857142857
16864,2006-02-17,3.857142857142857,2.7,2.4444444444444446,4.5,4.857142857142857
16870,2006-02-17,3.142857142857143,3.9,3.888888888888889,4,6
16877,2006-02-17,3.142857142857143,4.1,3,2.25,2.4285714285714284
16883,2006-02-17,3,2.75,3,3,3
16884,2006-02-17,5.428571428571429,3.6,2,5.125,5.142857142857143
16885,2006-02-17,4.857142857142857,3.7,4.333333333333333,3.5,4.428571428571429
16902,2006-02-17,4.142857142857143,3.5,3.4444444444444446,2.875,4.571428571428571
16912,2006-02-17,3.142857142857143,2.5,2.5555555555555554,3.7142857142857144,4
16925,2006-02-17,NaN,0,NaN,NaN,6
16929,2006-02-17,2.5714285714285716,2.3,2.4444444444444446,4.75,4.142857142857143
16930,2006-02-17,4.714285714285714,3.8,4.333333333333333,0.75,5.428571428571429
16934,2006-02-17,3.857142857142857,4.4,2.111111111111111,3.625,4.428571428571429
16939,2006-02-17,5.285714285714286,2.1,3.888888888888889,4.125,5.571428571428571
16941,2006-02-17,4.571428571428571,3.1,4,2.75,5.714285714285714
16942,2006-02-17,2.5714285714285716,1.7,5,1.5,3.5714285714285716
16944,2006-02-17,2.142857142857143,3.9,1.1111111111111112,4.125,4.142857142857143
16947,2006-02-18,3.4285714285714284,2.7,2.6666666666666665,2.375,5.285714285714286
16948,2006-02-18,4.285714285714286,3.4,3.3333333333333335,2.5,5.571428571428571
16953,2006-02-18,4,3.2,2.5,3.875,3.7142857142857144
16955,2006-02-18,5,3.4,1.5555555555555556,4.5,5.428571428571429
16960,2006-02-18,4.428571428571429,3,2,1.125,3.2857142857142856
16964,2006-02-18,4.714285714285714,2.8,3.5555555555555554,3.25,5.428571428571429
16966,2006-02-18,5.857142857142857,4.7,3.5555555555555554,0,4.285714285714286
16972,2006-02-18,3.2857142857142856,2.6,2.2222222222222223,3.75,4.428571428571429
16974,2006-02-18,3.4285714285714284,3.8,2.2222222222222223,2.625,2.7142857142857144
16976,2006-02-18,4,3.6,2,3.5,1.7142857142857142
16982,2006-02-18,5.285714285714286,2.7,3,1.25,5
16983,2006-02-18,4.857142857142857,4.6,4.111111111111111,1.5,4.571428571428571
16993,2006-02-18,4.857142857142857,3.1,3.4444444444444446,2.625,4.714285714285714
17008,2006-02-18,3.4285714285714284,4,3.111111111111111,2.625,3.142857142857143
17014,2006-02-18,1.7142857142857142,4.2,2.5555555555555554,2.625,3.2857142857142856
17015,2006-02-18,5.285714285714286,3.1,5.222222222222222,2.625,5.571428571428571
17023,2006-02-18,4.142857142857143,3.1,2.4444444444444446,3,5
17025,2006-02-19,2.5714285714285716,4,2.6666666666666665,4.125,3.5714285714285716
17028,2006-02-18,4.571428571428571,2.7,2.111111111111111,2.5,5
17030,2006-02-18,2.5714285714285716,1,0.7777777777777778,3.7142857142857144,4
17039,2006-02-19,4.428571428571429,1.9,4,3.875,5.285714285714286
17041,2006-02-19,4.285714285714286,2.4,1.7777777777777777,2.375,4.285714285714286
17047,2006-02-19,4.285714285714286,2.9,2.111111111111111,3.125,4.142857142857143
17048,2006-02-19,3.142857142857143,3.8,3.6666666666666665,3.25,2.142857142857143
17054,2006-02-19,4.714285714285714,3.4,1.2222222222222223,2.75,2.7142857142857144
17057,2006-02-19,4.714285714285714,3.1,3.111111111111111,2,3.2857142857142856
17059,2006-02-19,4.428571428571429,3.6,3.6666666666666665,4.75,5.285714285714286
17065,2006-02-19,1.8571428571428572,2.2,3.3333333333333335,3.5,3.5714285714285716
17075,2006-02-19,5,2.4,4.444444444444445,3.375,3.2857142857142856
17079,2006-02-19,2.5714285714285716,2.7,2.2222222222222223,4.25,1.7142857142857142
17083,2006-02-19,NaN,NaN,NaN,NaN,NaN
17088,2006-02-19,4.428571428571429,3.8,2.6666666666666665,3.125,2.5714285714285716
17092,2006-02-19,3.857142857142857,3,4.222222222222222,3.25,4.571428571428571
17095,2006-02-20,4.142857142857143,2.7,2.3333333333333335,1.375,6
17097,2006-02-20,2,2.8,3.5,3,4
17098,2006-02-20,3,4.75,3.4444444444444446,1.75,5.2
17104,2006-02-20,4,2.5,4.777777777777778,2.875,5.428571428571429
17106,2006-02-20,4,2.1,3.4444444444444446,2,3.4285714285714284
17110,2006-02-20,3.2857142857142856,2.3,3.111111111111111,2.125,4.428571428571429
17116,2006-02-20,3.2857142857142856,2.9,3,3.25,4.571428571428571
17120,2006-02-20,3,3.3,3.2222222222222223,2.75,4.428571428571429
17121,2006-02-20,3.7142857142857144,3.2,3.7777777777777777,1.875,2.2857142857142856
17122,2006-02-20,3.142857142857143,1.9,4.666666666666667,2.75,3.4285714285714284
17126,2006-02-20,1.2857142857142858,1.6,5.111111111111111,1.75,3.4285714285714284
17134,2006-02-20,3.7142857142857144,3.3,3.111111111111111,2.125,2.857142857142857
17141,2006-02-20,4.285714285714286,1.4,4.888888888888889,1,1.5714285714285714
17152,2006-02-20,3,2.5,4.777777777777778,1,4.714285714285714
17154,2006-02-20,2.1666666666666665,4.3,4,2.375,3
17155,2006-02-20,3,2.2,4.111111111111111,3.625,4.142857142857143
17156,2006-02-20,3.4285714285714284,3,3.3333333333333335,3.75,1.7142857142857142
17158,2006-02-20,5.428571428571429,4.2,4.888888888888889,1.625,5.142857142857143
17159,2006-02-20,4.857142857142857,5.888888888888889,2.888888888888889,1.5,3.4285714285714284
17166,2006-02-23,3,4.2,2.6666666666666665,2.5,2.7142857142857144
17169,2006-02-20,4.571428571428571,4,4.333333333333333,0.125,4.142857142857143
17171,2006-02-20,4.428571428571429,3.2,4.777777777777778,2.25,3.5714285714285716
17172,2006-02-20,5.142857142857143,4.3,5.333333333333333,3.25,2.2857142857142856
17182,2006-02-21,4.285714285714286,3.7,3.2222222222222223,2.875,5
17184,2006-02-21,NaN,NaN,3.5,NaN,NaN
17188,2006-02-21,3.142857142857143,2,3.7777777777777777,2.625,3.7142857142857144
17195,2006-02-21,4.285714285714286,3.2,0.2222222222222222,4.25,4.428571428571429
17198,2006-02-21,5.857142857142857,4.9,5.888888888888889,1.125,6
17199,2006-02-21,4.285714285714286,3.1,4.444444444444445,2.375,3.4285714285714284
17203,2006-02-21,5,3.8,1.5555555555555556,0.75,6
17206,2006-02-21,4.714285714285714,4.5,4,1.5,4.571428571428571
17220,2006-02-21,2.7142857142857144,3.6,2.888888888888889,4.375,6
17222,2006-02-21,4.714285714285714,2.8,4.888888888888889,2.125,5.428571428571429
17223,2006-02-21,4.428571428571429,4.7,4.555555555555555,0.625,4.857142857142857
17236,2006-02-21,4,3,5.777777777777778,2,3.5714285714285716
17237,2006-02-21,1.2857142857142858,1.1,4.111111111111111,2.125,2
17245,2006-02-21,3,3.6,3,3.25,3.4285714285714284
17247,2006-02-21,5,2.9,2.111111111111111,1.5,4.857142857142857
17252,2006-02-23,4.571428571428571,3.8,5,4,5.571428571428571
17269,2006-02-21,2.857142857142857,3.6,3.6666666666666665,2.375,3.5714285714285716
17270,2006-02-21,3.5714285714285716,3,3.4444444444444446,2.875,2
17271,2006-02-21,3.4285714285714284,2.8,4.666666666666667,2.5,2.4285714285714284
17274,2006-02-21,3,2.8,3.6666666666666665,2,2.5714285714285716
17296,2006-02-21,4,5.2,1.8888888888888888,2.75,3.857142857142857
17315,2006-02-21,3.142857142857143,3,2.5555555555555554,3.875,3.4285714285714284
17316,2006-02-21,3.4285714285714284,3.6,4,3.875,2.142857142857143
17320,2006-02-21,4.571428571428571,3,3.5555555555555554,2.375,5.571428571428571
17328,2006-02-21,5,5.2,3.3333333333333335,1.75,4.142857142857143
17337,2006-02-22,4.714285714285714,3.1,3.3333333333333335,1.125,4.571428571428571
17344,2006-02-22,2.857142857142857,2.9,3,2.375,4.714285714285714
17352,2006-02-22,3.2857142857142856,3.4,2.875,4.125,4.857142857142857
17355,2006-02-22,4.571428571428571,2.7,4,2.625,3.4285714285714284
17382,2006-02-22,0,1.2,2.6666666666666665,5.25,2.5714285714285716
17385,2006-02-22,3.5714285714285716,2.1,5.111111111111111,2.375,4.333333333333333
17393,2006-02-22,3.1666666666666665,2.6666666666666665,2.4444444444444446,3.875,3.2857142857142856
17403,2006-02-22,4.714285714285714,3.3,2.111111111111111,4,5.571428571428571
17406,2006-02-22,4.142857142857143,1.6,3.4444444444444446,2.625,5.142857142857143
17407,2006-02-22,2.7142857142857144,1.6,4.444444444444445,2.875,5.142857142857143
17408,2006-02-22,3.5714285714285716,3.1,1.1111111111111112,3.375,4.142857142857143
17412,2006-02-22,2.7142857142857144,2,5,3.125,4.428571428571429
17416,2006-02-22,5,3.6,2.7777777777777777,2.875,5.285714285714286
17419,2006-02-22,5,5.1,4.666666666666667,1.875,5.833333333333333
17420,2006-02-22,5.714285714285714,4.2,5,1.375,5.857142857142857
17421,2006-02-24,4.857142857142857,4.6,4.888888888888889,2.375,5.142857142857143
17423,2006-02-22,2.7142857142857144,2.6,3.5555555555555554,2.75,2
17424,2006-02-23,3.2857142857142856,4.3,4.444444444444445,2,4
17430,2006-02-22,4.857142857142857,3.3,4.888888888888889,3.75,5.285714285714286
17431,2006-02-22,5,3,3.2222222222222223,1.75,5.857142857142857
17432,2006-02-22,3.5714285714285716,4.1,3.2222222222222223,1.5,3.142857142857143
17437,2006-02-22,3.5714285714285716,2.8,3.4444444444444446,2.5,2.7142857142857144
17448,2006-02-22,3.4285714285714284,3.8,0.7777777777777778,5.25,4.714285714285714
17457,2006-02-22,4.142857142857143,2.9,2.3333333333333335,2.75,5
17460,2006-02-22,4,3.7,4,2.75,4.714285714285714
17468,2006-02-22,4.428571428571429,4.5,2.5555555555555554,2.875,4.857142857142857
17469,2006-02-22,4.714285714285714,3.5,4.555555555555555,2,4.428571428571429
17470,2006-02-22,3.4285714285714284,1.9,2.2222222222222223,3.875,5
17474,2006-02-22,5.714285714285714,4.8,4.222222222222222,0.125,4.857142857142857
17478,2006-02-22,4.428571428571429,4.3,4.888888888888889,1.875,3.142857142857143
17480,2006-02-22,5.142857142857143,3.9,4,1.875,5.571428571428571
17481,2006-02-22,4.142857142857143,3.6,3.2222222222222223,3.375,3.4285714285714284
17485,2006-02-22,3.857142857142857,4.2,2.4444444444444446,2.375,4.714285714285714
17487,2006-02-22,5,3.7,4.222222222222222,2.375,5.571428571428571
17489,2006-02-22,5.285714285714286,5.1,4.555555555555555,2.125,3.857142857142857
17495,2006-02-23,4.857142857142857,2.5,1.8888888888888888,1.2857142857142858,1.5714285714285714
17502,2006-02-23,4,3,5.444444444444445,3.5,6
17508,2006-02-23,4,3.2,4,2.5,2.4285714285714284
17509,2006-02-23,2.857142857142857,2,1.3333333333333333,2.625,3.857142857142857
17512,2006-02-23,3.7142857142857144,1.8,2.4444444444444446,3.125,5.571428571428571
17513,2006-02-23,3.5714285714285716,3.3,3.4444444444444446,3,3.857142857142857
17517,2006-02-23,4.857142857142857,3.8,2.7777777777777777,2.125,4.571428571428571
17518,2006-02-23,5.428571428571429,3.2,4.222222222222222,3.125,5.428571428571429
17522,2006-02-23,5.428571428571429,2.5,3.7777777777777777,1.125,4.714285714285714
17524,2006-02-23,3.2857142857142856,2.9,2.111111111111111,3.75,4
17525,2006-02-23,3.142857142857143,2.4,3,3.625,5
17527,2006-02-23,4.285714285714286,3.8,5.222222222222222,5.25,3.2857142857142856
17530,2006-02-23,5,4.9,3.2222222222222223,1.125,5.142857142857143
17531,2006-02-23,3.5714285714285716,3,4.555555555555555,1.875,5
17532,2006-02-23,4.142857142857143,1,1.5555555555555556,4.75,5.857142857142857
17549,2006-02-23,NaN,5,NaN,NaN,NaN
17552,2006-02-23,3.142857142857143,2.1,2.5555555555555554,4,4.571428571428571
17559,2006-02-23,3,3.111111111111111,3.6666666666666665,3.375,3.857142857142857
17560,2006-02-23,NaN,NaN,NaN,0,NaN
17561,2006-02-23,5,3,1.5555555555555556,4.375,4.142857142857143
17570,2006-02-23,5.857142857142857,4.3,4.111111111111111,4.5,4
17577,2006-02-23,3.857142857142857,3.7,2.888888888888889,1.25,5.857142857142857
17579,2006-02-23,2.857142857142857,2.1,2.5555555555555554,3.125,3.857142857142857
17580,2006-02-23,4.285714285714286,2.5,3,3.625,3
17581,2006-02-23,5.571428571428571,3.8,1.7777777777777777,2.125,3
17582,2006-02-23,3,2.7,1.7777777777777777,3.375,4.428571428571429
17587,2006-02-23,4.571428571428571,2.6,3.111111111111111,4,5
17591,2006-02-23,4,3.3,4.444444444444445,1.375,4.857142857142857
17593,2006-02-23,5.285714285714286,3.8,4.555555555555555,1,4
17597,2006-02-23,3.4285714285714284,2.7,2.888888888888889,2.5,3.142857142857143
17600,2006-02-23,3.4285714285714284,4.1,3.3333333333333335,2.375,5.428571428571429
17604,2006-02-23,4,1.9,4.888888888888889,1.875,4.571428571428571
17607,2006-02-23,3.7142857142857144,0.7,4,2.5,4.142857142857143
17608,2006-02-23,3.2857142857142856,4.4,4.333333333333333,3.625,6
17613,2006-02-23,4,3.1,3.7777777777777777,4.125,4
17614,2006-02-23,2.5714285714285716,3,2.6666666666666665,2.25,4.285714285714286
17616,2006-02-23,3,4.8,3.6666666666666665,3.75,3.857142857142857
17622,2006-02-23,5.428571428571429,5.2,2.7777777777777777,2.375,4.571428571428571
17625,2006-02-23,4.428571428571429,3.2,3.5555555555555554,2.375,4.714285714285714
17627,2006-02-23,3.7142857142857144,3.1,2.4444444444444446,2.875,4.142857142857143
17634,2006-02-23,3.142857142857143,4.7,4.555555555555555,1.8571428571428572,4
17637,2006-02-23,4.142857142857143,2.2,1.7777777777777777,2.875,4.857142857142857
17642,2006-02-23,4,3.4,2.6666666666666665,4.875,4.142857142857143
17650,2006-02-24,2.4285714285714284,2.9,1.3333333333333333,5.5,4.142857142857143
17652,2006-02-24,4.714285714285714,2,2.7777777777777777,2.75,4.285714285714286
17656,2006-02-24,3.4285714285714284,4.2,2.2222222222222223,4,2.4285714285714284
17658,2006-02-24,4.571428571428571,4,2.6666666666666665,3.25,4
17659,2006-02-24,2.5714285714285716,2.4,4.444444444444445,1.75,5
17665,2006-02-24,4.714285714285714,4.5,5.333333333333333,2.25,5
17671,2006-02-24,4,3.3,2.111111111111111,4.75,5.428571428571429
17674,2006-02-24,4.142857142857143,3,4.555555555555555,4.375,2.4285714285714284
17678,2006-02-24,3.7142857142857144,3.6,2.7777777777777777,3.125,2.2857142857142856
17689,2006-02-24,4.142857142857143,2.7,2.4444444444444446,4.5,4.571428571428571
17693,2006-02-24,2.7142857142857144,2.6,4.222222222222222,2.375,4.571428571428571
17695,2006-02-24,3.5714285714285716,4.4,1.8888888888888888,4.375,4.714285714285714
17697,2006-02-24,4.714285714285714,3.6,4,2.75,3.142857142857143
17700,2006-02-24,3.7142857142857144,3.9,3,2.875,4
17708,2006-02-24,4.571428571428571,5.2,4.222222222222222,3.75,3.2857142857142856
17709,2006-02-24,3.5714285714285716,1.5,4.222222222222222,1.875,1.5714285714285714
17710,2006-02-24,NaN,NaN,2,NaN,NaN
17711,2006-02-24,2.2857142857142856,3.6,2.6666666666666665,3.875,3.5714285714285716
17712,2006-02-24,4,4,2.2222222222222223,3.875,3.7142857142857144
17715,2006-02-25,2.857142857142857,4.5,3.6666666666666665,2.5,4.714285714285714
17721,2006-02-24,5.142857142857143,3.2,0.8888888888888888,2.875,3.4285714285714284
17726,2006-02-24,5,3.9,4.888888888888889,2.75,5.142857142857143
17727,2006-02-24,3.4285714285714284,3.5,3.3333333333333335,1.625,2.7142857142857144
17731,2006-02-24,4.571428571428571,2.5,3,2.375,3.4285714285714284
17732,2006-02-24,5.285714285714286,4.8,3.3333333333333335,1.5,4.285714285714286
17734,2006-02-28,5.571428571428571,3.6,2.3333333333333335,1.5,3.2857142857142856
17735,2006-02-24,2.5714285714285716,2.9,2.3333333333333335,3,2.7142857142857144
17737,2006-02-24,4.857142857142857,4.9,4,2,4.714285714285714
17744,2006-02-24,3,2.4,3.7777777777777777,4,4
17746,2006-02-24,5.428571428571429,4.8,4.444444444444445,1.25,3.857142857142857
17748,2006-02-24,5.285714285714286,4.4,3.7777777777777777,0.625,3.5714285714285716
17751,2006-02-24,5,4.1,3.5555555555555554,2.125,3.142857142857143
